EDITOR_KEY,EDITOR_NAME,EDITOR_AUX,EDITOR_ORCID
conf/pit/2008,Roberto Pieraccini,,
conf/pit/2008,Michael Weber 0001,,
conf/pit/2006,Elisabeth André,,
conf/pit/2006,Laila Dybkjær,,
conf/pit/2006,Wolfgang Minker,,
conf/pit/2006,Heiko Neumann,,
conf/pit/2006,Michael Weber 0001,,
conf/nss/2009,Yang Xiang,,
conf/nss/2009,Javier Lopez,,
conf/nss/2009,Haining Wang,,
conf/nss/2009,Wanlei Zhou,,
conf/nss/2012,Li Xu,,
conf/nss/2012,Elisa Bertino,,
conf/nss/2012,Yi Mu,,
conf/nss/2011,Pierangela Samarati,,
conf/nss/2011,Sara Foresti,,
conf/nss/2011,Jiankun Hu,,
conf/nss/2011,Giovanni Livraga,,
conf/nss/2016,Jiageng Chen,,
conf/nss/2016,Vincenzo Piuri,,
conf/nss/2016,Chunhua Su,,
conf/nss/2016,Moti Yung,,
conf/nss/2013,Javier Lopez,,
conf/nss/2013,Xinyi Huang,,
conf/nss/2013,Ravi Sandhu,,
conf/nss/2014,Man Ho Au,,0000-0003-2068-9530
conf/nss/2014,Barbara Carminati,,
conf/nss/2014,C.-C. Jay Kuo,,
conf/nss/2015,Meikang Qiu,,
conf/nss/2015,Shouhuai Xu,,
conf/nss/2015,Moti Yung,,
conf/nss/2015,Haibo Zhang 0001,,
conf/nss/2011icdke,Ji Zhang,,
conf/nss/2011icdke,Giovanni Livraga,,
conf/nss/2010,Yang Xiang,,
conf/nss/2010,Pierangela Samarati,,
conf/nss/2010,Jiankun Hu,,
conf/nss/2010,Wanlei Zhou,,
conf/nss/2010,Ahmad-Reza Sadeghi,,
conf/ssc/2007,Solomon W. Golomb,,
conf/ssc/2007,Guang Gong,,
conf/ssc/2007,Tor Helleseth,,
conf/ssc/2007,Hong-Yeop Song,,
conf/epart/2009,Ann Macintosh,,
conf/epart/2009,,,
conf/epart/2012,Efthimios Tambouris,,
conf/epart/2012,Ann Macintosh,,
conf/epart/2012,Øystein Sæbø,,
conf/epart/2011,Efthimios Tambouris,,
conf/epart/2011,Ann Macintosh,,
conf/epart/2011,Hans de Bruijn,,
conf/epart/2016,Efthimios Tambouris,,
conf/epart/2016,Panos Panagiotopoulos,,
conf/epart/2016,Øystein Sæbø,,
conf/epart/2016,Maria A. Wimmer,,
conf/epart/2016,Theresa A. Pardo,,
conf/epart/2016,Yannis Charalabidis,,
conf/epart/2016,Delfina Sá Soares,,
conf/epart/2016,Tomasz Janowski,,
conf/epart/2013,Maria A. Wimmer,,
conf/epart/2013,Efthimios Tambouris,,
conf/epart/2013,Ann Macintosh,,
conf/epart/2014,Efthimios Tambouris,,
conf/epart/2014,Ann Macintosh,,
conf/epart/2014,Frank Bannister,,
conf/epart/2015,Efthimios Tambouris,,
conf/epart/2015,Panos Panagiotopoulos,,0000-0001-5408-4842
conf/epart/2015,Øystein Sæbø,,
conf/epart/2015,Konstantinos A. Tarabanis,,
conf/epart/2015,Maria A. Wimmer,,
conf/epart/2015,Michela Milano,,
conf/epart/2015,Theresa A. Pardo,,
conf/epart/2010,Efthimios Tambouris,,
conf/epart/2010,Ann Macintosh,,
conf/epart/2010,Olivier Glassey,,
conf/dips/1981,Leonard Bolc,,
conf/dips/1981,Zenon Kulpa,,
conf/epos/2006,Flaminio Squazzoni,,
conf/abials/2008,Giovanni Pezzulo,,
conf/abials/2008,Martin V. Butz,,
conf/abials/2008,Olivier Sigaud,,
conf/abials/2008,Gianluca Baldassarre,,
conf/qosa/2009,Raffaela Mirandola,,
conf/qosa/2009,Ian Gorton,,
conf/qosa/2009,Christine Hofmeister,,
conf/qosa/2012,Vincenzo Grassi,,
conf/qosa/2012,Raffaela Mirandola,,
conf/qosa/2012,Barbora Buhnova,,
conf/qosa/2012,Antonio Vallecillo,,
conf/qosa/2011,Ivica Crnkovic,,
conf/qosa/2011,Judith A. Stafford,,
conf/qosa/2011,Dorina C. Petriu,,
conf/qosa/2011,Jens Happe,,
conf/qosa/2011,Paola Inverardi,,
conf/qosa/2008,Steffen Becker,,
conf/qosa/2008,Frantisek Plasil,,
conf/qosa/2008,Ralf H. Reussner,,
conf/qosa/2006,Christine Hofmeister,,
conf/qosa/2006,Ivica Crnkovic,,
conf/qosa/2006,Ralf H. Reussner,,
conf/qosa/2007,Sven Overhage,,
conf/qosa/2007,Clemens A. Szyperski,,
conf/qosa/2007,Ralf H. Reussner,,
conf/qosa/2007,Judith A. Stafford,,
conf/qosa/2013,Philippe Kruchten,,
conf/qosa/2013,Anne Koziolek,,
conf/qosa/2013,Robert L. Nord,,
conf/qosa/2014,Lionel Seinturier,,
conf/qosa/2014,Tomás Bures,,
conf/qosa/2014,John D. McGregor,,
conf/qosa/2015,Philippe Kruchten,,
conf/qosa/2015,Ipek Ozkaya,,
conf/qosa/2015,Heiko Koziolek,,
conf/qosa/2010,George T. Heineman,,
conf/qosa/2010,Jan Kofron,,
conf/qosa/2010,Frantisek Plasil,,
conf/ppia/2011,John D. Owens,,
conf/ppia/2011,I-Jong Lin,,
conf/ppia/2011,Yu-Jin Zhang,,
conf/ppia/2011,Giordano B. Beretta,,
conf/mso/2003,M. H. Hamza,,
conf/sadpi/2007,Marc Nanard,,
conf/sadpi/2007,Peter R. King,,
conf/adis/2001,José Javier Dolado,,
conf/adis/2001,Mario Piattini,,
conf/adis/2001,Miguel Toro,,
conf/adis/2001,Juan J. Cuadrado,,
conf/adis/2002,José Javier Dolado,,
conf/adis/2002,Miguel Ángel Sicilia Urbán,,
conf/adis/2002,Juan J. Cuadrado,,
conf/nsdi/2008upsec,Elizabeth F. Churchill,,
conf/nsdi/2008upsec,Rachna Dhamija,,
conf/nsdi/2007netdb,Brian Cooper,,
conf/nsdi/2007netdb,Nick Feamster,,
conf/nsdi/2009,Jennifer Rexford,,
conf/nsdi/2009,Emin Gün Sirer,,
conf/nsdi/2011hotice,Anees Shaikh,,
conf/nsdi/2011hotice,Kobus van der Merwe,,
conf/nsdi/2010inm-wren,Aditya Akella,,
conf/nsdi/2010inm-wren,Nick Feamster,,
conf/nsdi/2010inm-wren,Sanjay G. Rao,,
conf/nsdi/2012,Steven D. Gribble,,
conf/nsdi/2012,Dina Katabi,,
conf/nsdi/2011,David G. Andersen,,
conf/nsdi/2011,Sylvia Ratnasamy,,
conf/nsdi/2008,Jon Crowcroft,,
conf/nsdi/2008,Michael Dahlin,,
conf/nsdi/2005,Amin Vahdat,,
conf/nsdi/2005,David Wetherall,,
conf/nsdi/2007hotbots,Niels Provos,,
conf/nsdi/2016,Katerina J. Argyraki,,
conf/nsdi/2016,Rebecca Isaacs,,
conf/nsdi/2006,Larry L. Peterson,,
conf/nsdi/2006,Timothy Roscoe,,
conf/nsdi/2008wowcs,Jeffrey C. Mogul,,
conf/nsdi/2007,Hari Balakrishnan,,
conf/nsdi/2007,Peter Druschel,,
conf/nsdi/2013,Nick Feamster,,
conf/nsdi/2013,Jeffrey C. Mogul,,
conf/nsdi/2017,Aditya Akella,,
conf/nsdi/2017,Jon Howell,,
conf/nsdi/2014,Ratul Mahajan,,
conf/nsdi/2014,Ion Stoica,,
conf/nsdi/2008leet,Fabian Monrose,,
conf/nsdi/2004,Robert Morris,,
conf/nsdi/2004,Stefan Savage,,
conf/nsdi/2012hotice,Olivier Bonaventure,,
conf/nsdi/2012hotice,Ramana Rao Kompella,,
conf/pado/2001,Olivier Danvy,,
conf/pado/2001,Andrzej Filinski,,
conf/vast/2009,Kurt Debattista,,
conf/vast/2009,Cinzia Perlingieri,,
conf/vast/2009,Denis Pitzalis,,
conf/vast/2009,Sandro Spina,,
conf/vast/2003,David B. Arnold,,
conf/vast/2003,Alan Chalmers,,
conf/vast/2003,Franco Niccolucci,,
conf/vast/2001,David B. Arnold,,
conf/vast/2001,Alan Chalmers,,
conf/vast/2001,Dieter W. Fellner,,
conf/vast/2012,David B. Arnold,,
conf/vast/2012,Jaime Kaminski,,
conf/vast/2012,Franco Niccolucci,,
conf/vast/2012,André Stork,,
conf/vast/2011,Franco Niccolucci,,
conf/vast/2011,Matteo Dellepiane,,
conf/vast/2011,Sebastián Peña Serna,,
conf/vast/2011,Holly E. Rushmeier,,
conf/vast/2011,Luc J. Van Gool,,
conf/vast/2008,Michael Ashley,,
conf/vast/2008,Sorin Hermon,,
conf/vast/2008,Alberto Proença,,
conf/vast/2008,Karina Rodriguez-Echavarria,,
conf/vast/2005,Mark Mudge,,
conf/vast/2005,Nick Ryan,,
conf/vast/2005,Roberto Scopigno,,
conf/vast/2006,Marinos Ioannides,,
conf/vast/2006,David B. Arnold,,
conf/vast/2006,Franco Niccolucci,,
conf/vast/2006,Katerina Mania,,
conf/vast/2007,David B. Arnold,,
conf/vast/2007,Franco Niccolucci,,
conf/vast/2007,Alan Chalmers,,
conf/vast/2010,Alessandro Artusi,,
conf/vast/2010,Morwena Joly,,
conf/vast/2010,Geneviève Lucet,,
conf/vast/2010,Denis Pitzalis,,
conf/vast/2010,Alejandro Ribés,,
conf/vast/2004,Dieter W. Fellner,,
conf/vast/2004,Stephen N. Spencer,,
conf/zum/1998,Jonathan P. Bowen,,
conf/zum/1998,Andreas Fett,,
conf/zum/1998,Michael G. Hinchey,,
conf/zum/2003,Didier Bert,,
conf/zum/2003,Jonathan P. Bowen,,0000-0002-8748-6140
conf/zum/2003,Steve King,,
conf/zum/2003,Marina A. Waldén,,
conf/zum/1991,J. E. Nicholls,,
conf/zum/2005,Helen Treharne,,
conf/zum/2005,Steve King,,
conf/zum/2005,Martin C. Henson,,
conf/zum/2005,Steve A. Schneider,,
conf/zum/1990,J. E. Nicholls,,
conf/zum/2002,Didier Bert,,
conf/zum/2002,Jonathan P. Bowen,,0000-0002-8748-6140
conf/zum/2002,Martin C. Henson,,
conf/zum/2002,Ken Robinson,,
conf/zum/1994,Jonathan P. Bowen,,
conf/zum/1994,J. Anthony Hall,,
conf/zum/1992oo,Susan Stepney,,
conf/zum/1992oo,Rosalind Barden,,
conf/zum/1992oo,David Cooper,,
conf/zum/2000,Jonathan P. Bowen,,
conf/zum/2000,Steve Dunne,,
conf/zum/2000,Andy Galloway,,
conf/zum/2000,Steve King,,
conf/zum/1995,Jonathan P. Bowen,,0000-0002-8748-6140
conf/zum/1995,Michael G. Hinchey,,
conf/zum/1992,Jonathan P. Bowen,,
conf/zum/1992,J. E. Nicholls,,
conf/zum/1997,Jonathan P. Bowen,,
conf/zum/1997,Michael G. Hinchey,,
conf/zum/1997,David Till,,
conf/wscg/2013,Manuel M. Oliveira,,
conf/wscg/2013,Václav Skala,,
conf/imsccs/2006-2,Jun Ni,,
conf/imsccs/2006-2,Jack Dongarra,,
conf/imsccs/2006-1,Jun Ni,,
conf/imsccs/2006-1,Jack Dongarra,,
conf/safeconfig/2009,Ehab Al-Shaer,,
conf/safeconfig/2009,Mohamed G. Gouda,,
conf/safeconfig/2009,Jorge Lobo,,
conf/safeconfig/2009,Sanjai Narain,,
conf/safeconfig/2009,Felix Wu,,
conf/safeconfig/2012,Ehab Al-Shaer,,
conf/safeconfig/2012,Xinming Ou,,
conf/safeconfig/2012,Geoffrey G. Xie,,
conf/safeconfig/2011,John Banghart,,
conf/safeconfig/2011,Ehab Al-Shaer,,
conf/safeconfig/2011,Tony Sager,,
conf/safeconfig/2011,HariGovind V. Ramasamy,,
conf/safeconfig/2014,Ehab Al-Shaer,,
conf/safeconfig/2014,Krishna Kant,,
conf/safeconfig/2015,Ehab Al-Shaer,,
conf/safeconfig/2015,Christopher S. Oehmen,,
conf/safeconfig/2015,Mohammad Ashiqur Rahman,,
conf/safeconfig/2010,Tony Sager,,
conf/safeconfig/2010,Gail-Joon Ahn,,
conf/safeconfig/2010,Krishna Kant,,
conf/safeconfig/2010,Heather Richter Lipford,,
conf/conpar/1990,Helmar Burkhart,,
conf/conpar/1994,Bruno Buchberger,,
conf/conpar/1994,Jens Volkert,,
conf/conpar/1981,Wolfgang Händler,,
conf/conpar/1986,Wolfgang Händler,,
conf/conpar/1986,Dieter Haupt,,
conf/conpar/1986,Rolf Jeltsch,,
conf/conpar/1986,Wilfried Juling,,
conf/conpar/1986,Otto Lange,,
conf/conpar/1992,Luc Bougé,,
conf/conpar/1992,Michel Cosnard,,
conf/conpar/1992,Yves Robert,,
conf/conpar/1992,Denis Trystram,,
conf/eics/2013dui,María Dolores Lozano,,
conf/eics/2013dui,Abdulfattah S. Mashat,,
conf/eics/2013dui,Habib M. Fardoun,,
conf/eics/2013dui,José A. Gallud,,
conf/eics/2013dui,Víctor M. Ruiz Penichet,,
conf/eics/2013dui,Ricardo Tesoriero,,
conf/eics/2013dui,Jean Vanderdonckt,,
conf/eics/2009,T. C. Nicholas Graham,,
conf/eics/2009,Gaëlle Calvary,,
conf/eics/2009,Philip D. Gray,,
conf/eics/2012,Simone Diniz Junqueira Barbosa,,
conf/eics/2012,José Creissac Campos,,
conf/eics/2012,Rick Kazman,,
conf/eics/2012,Philippe A. Palanque,,
conf/eics/2012,Michael D. Harrison,,
conf/eics/2012,Steve Reeves,,
conf/eics/2015lmis,Ronny Seiger,,
conf/eics/2015lmis,Bashar Altakrouri,,
conf/eics/2015lmis,Andreas Schrader,,
conf/eics/2015lmis,Thomas Schlegel,,
conf/eics/2011,Fabio Paternò,,
conf/eics/2011,Kris Luyten,,
conf/eics/2011,Frank Maurer,,
conf/eics/2016enchires,Ludovico Boratto,,
conf/eics/2016enchires,Lucio Davide Spano,,
conf/eics/2016enchires,Salvatore Carta,,
conf/eics/2016enchires,Gianni Fenu,,
conf/eics/2016,Kris Luyten,,
conf/eics/2016,Philippe A. Palanque,,
conf/eics/2013,Peter Forbrig,,
conf/eics/2013,Prasun Dewan,,
conf/eics/2013,Michael Harrison,,
conf/eics/2013,Kris Luyten,,
conf/eics/2014,Fabio Paternò,,
conf/eics/2014,Carmen Santoro,,
conf/eics/2014,Jürgen Ziegler 0001,,
conf/eics/2015,Michael Nebeling,,
conf/eics/2015,Jürgen Ziegler 0001,,
conf/eics/2015,Laurence Nigay,,
conf/eics/2010,Noi Sukaviriya,,
conf/eics/2010,Jean Vanderdonckt,,
conf/eics/2010,Michael Harrison,,
conf/gamesem/2014,Bill Kapralos,,
conf/gamesem/2014,Nahum D. Gershon,,
conf/gamesem/2014,Elena G. Bertozzi,,
conf/gamesem/2014,Jim R. Parker,,
conf/gamesem/2015,Elena G. Bertozzi,,
conf/gamesem/2015,Bill Kapralos,,
conf/gamesem/2015,Nahum D. Gershon,,
conf/gamesem/2015,Jim R. Parker,,
conf/chinz/2009,Beryl Plimmer,,
conf/chinz/2003,Elizabeth A. Kemp,,
conf/chinz/2003,Chris Phillips,,
conf/chinz/2003,B. L. William Wong,,
conf/chinz/2001,Elizabeth A. Kemp,,
conf/chinz/2001,Chris Phillips,,
conf/chinz/2001,,,
conf/chinz/2012,Holger Regenbrecht,,
conf/chinz/2012,Christof Lutteroth,,
conf/chinz/2012,Mark McGuire,,
conf/chinz/2011,Sally Jo Cunningham,,
conf/chinz/2011,Masood Masoodian,,
conf/chinz/2011,Bill Rogers,,
conf/chinz/2008,Stuart Marshall,,
conf/chinz/2008,Masood Masoodian,,
conf/chinz/2005,Beryl Plimmer,,
conf/chinz/2002,Matt Jones,,
conf/chinz/2002,Steve Jones,,
conf/chinz/2002,Masood Masoodian,,
conf/chinz/2006,Mark Billinghurst,,
conf/chinz/2007,Mark D. Apperley,,
conf/chinz/2013,Mark Billinghurst,,
conf/chinz/2013,Stuart Marshall,,
conf/chinz/2015,Annika Hinze,,
conf/chinz/2015,David M. Nichols,,
conf/chinz/2015,Masood Masoodian,,
conf/chinz/2010,Hokyoung Ryu,,
conf/chinz/2010,Erik Champion,,
conf/icexss/2012,Mehdi Snene,,
conf/icexss/2011,Mehdi Snene,,
conf/icexss/2011,Jolita Ralyté,,0000-0001-8561-3567
conf/icexss/2011,Jean-Henry Morin,,
conf/icexss/2016,Theodor Borangiu,,
conf/icexss/2016,Monica Dragoicea,,0000-0002-4447-3219
conf/icexss/2016,Henriqueta Nóvoa,,
conf/icexss/2013,João Falcão e Cunha,,
conf/icexss/2013,Mehdi Snene,,
conf/icexss/2013,Henriqueta Nóvoa,,
conf/icexss/2017,Stefano Za,,
conf/icexss/2017,Monica Dragoicea,,0000-0002-4447-3219
conf/icexss/2017,Maurizio Cavallari,,
conf/icexss/2014,Mehdi Snene,,
conf/icexss/2014,Michel Leonard,,
conf/icexss/2015,Henriqueta Nóvoa,,0000-0002-6437-9262
conf/icexss/2015,Monica Dragoicea,,0000-0002-4447-3219
conf/icexss/2010,Jean-Henry Morin,,
conf/icexss/2010,Jolita Ralyté,,
conf/icexss/2010,Mehdi Snene,,
conf/dais/1999,Lea Kutvonen,,
conf/dais/1999,Hartmut König,,
conf/dais/1999,Martti Tienari,,
conf/dais/2009,Twittie Senivongse,,
conf/dais/2009,Rui Oliveira,,
conf/dais/2003,Jean-Bernard Stefani,,
conf/dais/2003,Isabelle M. Demeure,,
conf/dais/2003,Daniel Hagimont,,
conf/dais/2001,Krzysztof Zielinski,,
conf/dais/2001,Kurt Geihs,,
conf/dais/2001,Aleksander Laurentowski,,
conf/dais/2012,Karl M. Göschka,,
conf/dais/2012,Seif Haridi,,
conf/dais/2011,Pascal Felber,,
conf/dais/2011,Romain Rouvoy,,0000-0003-1771-8791
conf/dais/2008,René Meier,,
conf/dais/2008,Sotirios Terzis,,
conf/dais/2005,Lea Kutvonen,,
conf/dais/2005,Nancy Alonistioti,,
conf/dais/2016,Márk Jelasity,,
conf/dais/2016,Evangelia Kalyvianaki,,
conf/dais/2006,Frank Eliassen,,
conf/dais/2006,Alberto Montresor,,
conf/dais/2007,Jadwiga Indulska,,
conf/dais/2007,Kerry Raymond,,
conf/dais/2013,Jim Dowling,,
conf/dais/2013,François Taïani,,0000-0002-9692-5678
conf/dais/2017,Lydia Y. Chen,,
conf/dais/2017,Hans P. Reiser,,
conf/dais/2014,Kostas Magoutis,,
conf/dais/2014,Peter R. Pietzuch,,
conf/dais/2015,Alysson Bessani,,0000-0002-8386-1628
conf/dais/2015,Sara Bouchenak,,
conf/dais/2010,Frank Eliassen,,
conf/dais/2010,Rüdiger Kapitza,,
conf/dais/1997,Hartmut König,,
conf/dais/1997,Kurt Geihs,,
conf/dais/1997,Thomas Preuß,,
conf/ppam/2009-2,Roman Wyrzykowski,,
conf/ppam/2009-2,Jack Dongarra,,
conf/ppam/2009-2,Konrad Karczewski,,
conf/ppam/2009-2,Jerzy Wasniewski,,
conf/ppam/2009-1,Roman Wyrzykowski,,
conf/ppam/2009-1,Jack Dongarra,,
conf/ppam/2009-1,Konrad Karczewski,,
conf/ppam/2009-1,Jerzy Wasniewski,,
conf/ppam/2003,Roman Wyrzykowski,,
conf/ppam/2003,Jack Dongarra,,
conf/ppam/2003,Marcin Paprzycki,,
conf/ppam/2003,Jerzy Wasniewski,,
conf/ppam/2001,Roman Wyrzykowski,,
conf/ppam/2001,Jack Dongarra,,
conf/ppam/2001,Marcin Paprzycki,,
conf/ppam/2001,Jerzy Wasniewski,,
conf/ppam/2015-2,Roman Wyrzykowski,,
conf/ppam/2015-2,Ewa Deelman,,
conf/ppam/2015-2,Jack Dongarra,,
conf/ppam/2015-2,Konrad Karczewski,,
conf/ppam/2015-2,Jacek Kitowski,,0000-0003-3902-8310
conf/ppam/2015-2,Kazimierz Wiatr,,
conf/ppam/2005,Roman Wyrzykowski,,
conf/ppam/2005,Jack Dongarra,,
conf/ppam/2005,Norbert Meyer,,
conf/ppam/2005,Jerzy Wasniewski,,
conf/ppam/2013-1,Roman Wyrzykowski,,
conf/ppam/2013-1,Jack Dongarra,,
conf/ppam/2013-1,Konrad Karczewski,,
conf/ppam/2013-1,Jerzy Wasniewski,,
conf/ppam/2007,Roman Wyrzykowski,,
conf/ppam/2007,Jack Dongarra,,
conf/ppam/2007,Konrad Karczewski,,
conf/ppam/2007,Jerzy Wasniewski,,
conf/ppam/2015-1,Roman Wyrzykowski,,
conf/ppam/2015-1,Ewa Deelman,,
conf/ppam/2015-1,Jack Dongarra,,
conf/ppam/2015-1,Konrad Karczewski,,
conf/ppam/2015-1,Jacek Kitowski,,0000-0003-3902-8310
conf/ppam/2015-1,Kazimierz Wiatr,,
conf/ppam/2013-2,Roman Wyrzykowski,,
conf/ppam/2013-2,Jack Dongarra,,
conf/ppam/2013-2,Konrad Karczewski,,
conf/ppam/2013-2,Jerzy Wasniewski,,
conf/ppam/2011-1,Roman Wyrzykowski,,
conf/ppam/2011-1,Jack Dongarra,,
conf/ppam/2011-1,Konrad Karczewski,,
conf/ppam/2011-1,Jerzy Wasniewski,,
conf/ppam/2011-2,Roman Wyrzykowski,,
conf/ppam/2011-2,Jack Dongarra,,
conf/ppam/2011-2,Konrad Karczewski,,
conf/ppam/2011-2,Jerzy Wasniewski,,
conf/servicewave/2011,Witold Abramowicz,,
conf/servicewave/2011,Ignacio Martín Llorente,,
conf/servicewave/2011,Mike Surridge,,
conf/servicewave/2011,Andrea Zisman,,
conf/servicewave/2011,Julien Vayssière,,
conf/servicewave/2008,Petri Mähönen,,
conf/servicewave/2008,Klaus Pohl,,
conf/servicewave/2008,Thierry Priol,,
conf/servicewave/2010w,Michel Cezon,,
conf/servicewave/2010w,Yaron Wolfsthal,,
conf/servicewave/2010,Elisabetta Di Nitto,,
conf/servicewave/2010,Ramin Yahyapour,,0000-0002-9057-4395
conf/spbg/2005,Marc Alexa,,
conf/spbg/2005,Szymon Rusinkiewicz,,
conf/spbg/2005,Mark Pauly,,
conf/spbg/2005,Matthias Zwicker,,
conf/spbg/2006,Mario Botsch,,
conf/spbg/2006,Baoquan Chen,,
conf/spbg/2006,Mark Pauly,,
conf/spbg/2006,Matthias Zwicker,,
conf/spbg/2007,Mario Botsch,,
conf/spbg/2007,Renato Pajarola,,
conf/spbg/2007,Baoquan Chen,,
conf/spbg/2007,Matthias Zwicker,,
conf/spbg/2004,Markus H. Gross,,
conf/spbg/2004,Hanspeter Pfister,,
conf/spbg/2004,Marc Alexa,,
conf/spbg/2004,Szymon Rusinkiewicz,,
conf/osdi/2012mad,Peter Bodík,,
conf/osdi/2012mad,Greg Bronevetsky,,
conf/osdi/2014trios,Ken Birman,,
conf/osdi/2014inflow,Kaoutar El Maghraoui,,
conf/osdi/2014inflow,Gokul B. Kandiraju,,
conf/osdi/2008wiov,Muli Ben-Yehuda,,
conf/osdi/2008wiov,Alan L. Cox,,
conf/osdi/2008wiov,Scott Rixner,,
conf/osdi/1999,Margo I. Seltzer,,
conf/osdi/1999,Paul J. Leach,,
conf/osdi/2006worlds,David Andersen,,
conf/osdi/2006worlds,Neil Spring,,
conf/osdi/2012,Chandu Thekkath,,
conf/osdi/2012,Amin Vahdat,,
conf/osdi/2010netecon,Mike Dahlin,,
conf/osdi/2010netecon,Milan Vojnovic,,
conf/osdi/2008,Richard Draves,,
conf/osdi/2008,Robbert van Renesse,,
conf/osdi/2004worlds,David E. Culler,,
conf/osdi/2004worlds,Timothy Roscoe,,
conf/osdi/2002,David E. Culler,,
conf/osdi/2002,Peter Druschel,,
conf/osdi/2012hotpower,Mani Srivastava,,
conf/osdi/2012hotpower,Thomas F. Wenisch,,
conf/osdi/2008hotpower,Feng Zhao,,
conf/osdi/2016inflow,Peter Desnoyers,,
conf/osdi/2016inflow,Kaoutar El Maghraoui,,
conf/osdi/2016,Kimberly Keeton,,
conf/osdi/2016,Timothy Roscoe,,
conf/osdi/2006,Brian N. Bershad,,
conf/osdi/2006,Jeffrey C. Mogul,,
conf/osdi/2000,Michael B. Jones,,
conf/osdi/2000,M. Frans Kaashoek,,
conf/osdi/2008sysml,Armando Fox,,
conf/osdi/2008sysml,Sumit Basu,,
conf/osdi/2008wasl,Greg Bronevetsky,,
conf/osdi/2014,Jason Flinn,,
conf/osdi/2014,Hank Levy,,
conf/osdi/2010,Remzi H. Arpaci-Dusseau,,
conf/osdi/2010,Brad Chen,,
conf/osdi/2010slaml,Greg Bronevetsky,,
conf/osdi/2010slaml,Kathryn Mohror,,
conf/osdi/2010slaml,Alice Zheng,,
conf/osdi/1996,Karin Petersen,,
conf/osdi/1996,Willy Zwaenepoel,,
conf/osdi/2004,Eric A. Brewer,,
conf/osdi/2004,Peter Chen,,
conf/icannga/2009,Mikko Kolehmainen,,
conf/icannga/2009,Pekka J. Toivanen,,
conf/icannga/2009,Bartlomiej Beliczynski,,
conf/icannga/2007-2,Bartlomiej Beliczynski,,
conf/icannga/2007-2,Andrzej Dzielinski,,
conf/icannga/2007-2,Marcin Iwanowski,,
conf/icannga/2007-2,Bernardete Ribeiro,,
conf/icannga/2007-1,Bartlomiej Beliczynski,,
conf/icannga/2007-1,Andrzej Dzielinski,,
conf/icannga/2007-1,Marcin Iwanowski,,
conf/icannga/2007-1,Bernardete Ribeiro,,
conf/icannga/2011-1,Andrej Dobnikar,,
conf/icannga/2011-1,Uros Lotric,,
conf/icannga/2011-1,Branko Ster,,
conf/icannga/2013,Marco Tomassini,,
conf/icannga/2013,Alberto Antonioni,,
conf/icannga/2013,Fabio Daolio,,
conf/icannga/2013,Pierre Buesser,,
conf/icannga/2011-2,Andrej Dobnikar,,
conf/icannga/2011-2,Uros Lotric,,
conf/icannga/2011-2,Branko Ster,,
conf/jelia/1998,Jürgen Dix,,
conf/jelia/1998,Luis Fariñas del Cerro,,
conf/jelia/1998,Ulrich Furbach,,
conf/jelia/2012,Luis Fariñas del Cerro,,
conf/jelia/2012,Andreas Herzig,,
conf/jelia/2012,Jérôme Mengin,,
conf/jelia/2008,Steffen Hölldobler,,
conf/jelia/2008,Carsten Lutz,,
conf/jelia/2008,Heinrich Wansing,,
conf/jelia/1990,Jan van Eijck,,
conf/jelia/2002,Sergio Flesca,,
conf/jelia/2002,Sergio Greco,,
conf/jelia/2002,Nicola Leone,,0000-0002-9742-1252
conf/jelia/2002,Giovambattista Ianni,,
conf/jelia/1994,Craig MacNish,,
conf/jelia/1994,David Pearce 0001,,
conf/jelia/1994,Luís Moniz Pereira,,
conf/jelia/2016,Loizos Michael,,
conf/jelia/2016,Antonis C. Kakas,,
conf/jelia/2006,Michael Fisher,,
conf/jelia/2006,Wiebe van der Hoek,,
conf/jelia/2006,Boris Konev,,
conf/jelia/2006,Alexei Lisitsa,,
conf/jelia/2000,Manuel Ojeda-Aciego,,
conf/jelia/2000,Inman P. de Guzmán,,
conf/jelia/2000,Gerhard Brewka,,
conf/jelia/2000,Luís Moniz Pereira,,
conf/jelia/2014,Eduardo Fermé,,0000-0002-9618-2421
conf/jelia/2014,João Leite,,0000-0001-6786-7360
conf/jelia/2010,Tomi Janhunen,,
conf/jelia/2010,Ilkka Niemelä,,
conf/jelia/1992,David Pearce 0001,,
conf/jelia/1992,Gerd Wagner,,
conf/jelia/1996,José Júlio Alferes,,
conf/jelia/1996,Luís Moniz Pereira,,
conf/jelia/1996,Ewa Orlowska,,
conf/jelia/2004,José Júlio Alferes,,
conf/jelia/2004,João Alexandre Leite,,
conf/daarc/2009,Sobha Lalitha Devi,,
conf/daarc/2009,António Horta Branco,,
conf/daarc/2009,Ruslan Mitkov,,
conf/daarc/2011,Iris Hendrickx,,
conf/daarc/2011,Sobha Lalitha Devi,,
conf/daarc/2011,António Horta Branco,,
conf/daarc/2011,Ruslan Mitkov,,
conf/daarc/2007,António Horta Branco,,
conf/ic-nc/2013,Juan E. Guerrero,,
conf/networds/2015,Vito Pirrelli,,
conf/networds/2015,Claudia Marzi,,
conf/networds/2015,Marcello Ferro,,
conf/icns/2009,Jaime Lloret Mauri,,
conf/icns/2009,Vicente Casares Giner,,
conf/icns/2009,Rafael Tomas,,
conf/icns/2009,Tomeu Serra,,
conf/icns/2009,Oana Dini,,
conf/icns/2008,Jun Bi,,
