PUBLISHER_KEY,PUBLISHER_NAME,PUBLISHER_HREF
conf/aipr/2003,IEEE Computer Society,
conf/aipr/2001,IEEE Computer Society,
conf/aipr/2012,IEEE Computer Society,
conf/aipr/2011,IEEE Computer Society,
conf/aipr/2008,IEEE Computer Society,
conf/aipr/2005,IEEE Computer Society,
conf/aipr/2002,IEEE Computer Society,
conf/aipr/2006,IEEE Computer Society,
conf/aipr/2007,IEEE Computer Society,
conf/aipr/2000,IEEE Computer Society,
conf/aipr/2013,IEEE Computer Society,
conf/aipr/2014,IEEE Computer Society,
conf/aipr/2015,IEEE Computer Society,
conf/aipr/2010,IEEE Computer Society,
conf/aipr/2004,IEEE Computer Society,
conf/amec/1999,Springer,
conf/amec/2003,Springer,
conf/amec/2012,Springer,
conf/amec/2011,Springer,
conf/amec/2002,Springer,
conf/amec/2016,Springer,
conf/amec/2000,Springer,
conf/amec/2010,Springer,
conf/amec/2004,Springer,
conf/bigcomp/2016,IEEE Computer Society,
conf/bigcomp/2017,IEEE,
conf/bigcomp/2014,IEEE Computer Society,
conf/bigcomp/2015,IEEE Computer Society,
conf/arts/1999,Springer,
conf/arts/1997,Springer,
conf/bcc/2005,Cambridge University Press,
conf/swarm/2010-1,Springer,
conf/swarm/2017-1,Springer,
conf/swarm/2012-2,Springer,
conf/swarm/2016-2,Springer,
conf/swarm/2010-2,Springer,
conf/swarm/2014-1,Springer,
conf/swarm/2017-2,Springer,
conf/swarm/2013-1,Springer,
conf/swarm/2012-1,Springer,
conf/swarm/2015-1,Springer,
conf/swarm/2013-2,Springer,
conf/swarm/2015-3,Springer,
conf/swarm/2011-1,Springer,
conf/swarm/2011-2,Springer,
conf/swarm/2016-1,Springer,
conf/swarm/2014-2,Springer,
conf/iswcs/2012,IEEE,
conf/iswcs/2011,IEEE,
conf/iswcs/2016,IEEE,
conf/iswcs/2013,VDE-Verlag / IEEE,
conf/iswcs/2014,IEEE,
conf/iswcs/2015,IEEE,
conf/iswcs/2010,IEEE,
conf/istar/2011,CEUR-WS.org,
conf/istar/2008,CEUR-WS.org,
conf/istar/2013,CEUR-WS.org,
conf/istar/2017,CEUR-WS.org,
conf/istar/2014,CEUR-WS.org,
conf/istar/2015,CEUR-WS.org,
conf/istar/2010,CEUR-WS.org,
conf/alcob/2016,Springer,
conf/alcob/2017,Springer,
conf/alcob/2014,Springer,
conf/alcob/2015,Springer,
conf/visualization/1999,IEEE Computer Society and ACM,
conf/visualization/1998,IEEE Computer Society and ACM,
conf/visualization/2003,IEEE Computer Society,
conf/visualization/2001,IEEE Computer Society,
conf/visualization/1993,IEEE Computer Society,
conf/visualization/1991,IEEE Computer Society Press,
conf/visualization/2005,IEEE Computer Society,
conf/visualization/1990,IEEE Computer Society Press,
conf/visualization/2002,IEEE Computer Society Press,
conf/visualization/1994,IEEE Computer Society,
conf/visualization/2000,IEEE Computer Society and ACM,
conf/visualization/1995,IEEE Computer Society Press,
conf/visualization/1992,IEEE Computer Society,
conf/visualization/1996,IEEE Computer Society and ACM,
conf/visualization/1997,IEEE Computer Society and ACM,
conf/visualization/2004,IEEE Computer Society,
conf/mobilware/2009w,Springer,
conf/mobilware/2009,Springer,
conf/mobilware/2012,Springer,
conf/mobilware/2011,Springer,
conf/mobilware/2013,IEEE,
conf/mobilware/2010,Springer,
conf/ismir/2009,International Society for Music Information Retrieval,
conf/ismir/2012,FEUP Edições,
conf/ismir/2011,University of Miami,
conf/ismir/2007,Austrian Computer Society,
conf/ismir/2010,International Society for Music Information Retrieval,
conf/iccabs/2012,IEEE Computer Society,
conf/iccabs/2011,IEEE Computer Society,
conf/iccabs/2016,IEEE Computer Society,
conf/iccabs/2013,IEEE Computer Society,
conf/iccabs/2014,IEEE Computer Society,
conf/iccabs/2015,IEEE Computer Society,
conf/issre/1999,IEEE Computer Society,
conf/issre/2015w,IEEE Computer Society,
conf/issre/2009,IEEE Computer Society,
conf/issre/1998,IEEE Computer Society,
conf/issre/2016w,IEEE Computer Society,
conf/issre/2003,IEEE Computer Society,
conf/issre/2001,IEEE Computer Society,
conf/issre/1993,IEEE,
conf/issre/1991,IEEE,
conf/issre/2012,IEEE Computer Society,
conf/issre/2014w,,
conf/issre/2011wosar,IEEE Computer Society,
conf/issre/2011,IEEE Computer Society,
conf/issre/2008,IEEE Computer Society,
conf/issre/2005,IEEE Computer Society,
conf/issre/2002,IEEE Computer Society,
conf/issre/1994,IEEE,
conf/issre/2016,IEEE Computer Society,
conf/issre/2006,IEEE Computer Society,
conf/issre/2008w,IEEE,
conf/issre/2007,IEEE Computer Society,
conf/issre/2000,IEEE Computer Society,
conf/issre/2013w,IEEE Computer Society,
conf/issre/1995,IEEE,
conf/issre/2012w,IEEE,
conf/issre/2013,IEEE Computer Society,
conf/issre/2014,IEEE Computer Society,
conf/issre/2010wosar,IEEE Computer Society,
conf/issre/2015,IEEE Computer Society,
conf/issre/2011wosocer,IEEE Computer Society,
conf/issre/1997cs,IEEE,
conf/issre/2010,IEEE Computer Society,
conf/issre/1992,IEEE,
conf/issre/1996,IEEE Computer Society,
conf/issre/1997,IEEE Computer Society,
conf/issre/2004,IEEE Computer Society,
conf/birte/2009,Springer,
conf/birte/2012,Springer,
conf/birte/2008,Springer,
conf/birte/2006,Springer,
conf/birte/2014,Springer,
conf/birte/2010,Springer,
conf/icycs/2008,IEEE Computer Society,
conf/podc/1987,ACM,
conf/podc/1988,ACM,
conf/podc/1999,ACM,
conf/podc/2009,ACM,
conf/podc/1998,ACM,
conf/podc/2003,ACM,
conf/podc/2001,ACM,
conf/podc/1993,ACM,
conf/podc/1989,ACM,
conf/podc/1991,ACM,
conf/podc/2016armscc,ACM,
conf/podc/2012,ACM,
conf/podc/2010wras,ACM,
conf/podc/1982,ACM,
conf/podc/2011,ACM,
conf/podc/2008,ACM,
conf/podc/2005,ACM,
conf/podc/1990,ACM,
conf/podc/2002,ACM,
conf/podc/1983,ACM,
conf/podc/1994,ACM,
conf/podc/2015armscc,Springer,
conf/podc/2014armscc,Springer,
conf/podc/1984,ACM,
conf/podc/2016,ACM,
conf/podc/2006,ACM,
conf/podc/2007,ACM,
conf/podc/2000,ACM,
conf/podc/1995,ACM,
conf/podc/2013,ACM,
conf/podc/2017,ACM,
conf/podc/1986,ACM,
conf/podc/1985,ACM,
conf/podc/2014,ACM,
conf/podc/2015,ACM,
conf/podc/2010,ACM,
conf/podc/1992,ACM,
conf/podc/1996,ACM,
conf/podc/1997,ACM,
conf/plilp/1988,Springer,
conf/plilp/1998,Springer,
conf/plilp/1993,Springer,
conf/plilp/1990,Springer,
conf/plilp/95,Springer,
conf/plilp/1994,Springer,
conf/plilp/91,Springer,
conf/plilp/1992,Springer,
conf/plilp/1996,Springer,
conf/plilp/1997,Springer,
conf/ims/2000,Springer,
conf/civr/2009,ACM,
conf/civr/2003,Springer,
conf/civr/2008,ACM,
conf/civr/2005,Springer,
conf/civr/2002,Springer,
conf/civr/2006,Springer,
conf/civr/2007,ACM,
conf/civr/2010,ACM,
conf/civr/2004,Springer,
conf/ccia/2012,IOS Press,
conf/ccia/2011,IOS Press,
conf/ccia/2008,IOS Press,
conf/ccia/2005,IOS Press,
conf/ccia/2002,Springer,
conf/ccia/2016,IOS Press,
conf/ccia/2006,IOS Press,
conf/ccia/2007,IOS Press,
conf/ccia/2013,IOS Press,
conf/ccia/2014,IOS Press,
conf/ccia/2015,IOS Press,
conf/ccia/2010,IOS Press,
conf/egve/2009,Eurographics Association,
conf/egve/2003,Eurographics Association,
conf/egve/2001,Eurographics Association,
conf/egve/2012,Eurographics Association,
conf/egve/2011,Eurographics Association,
conf/egve/2008,Eurographics Association,
conf/egve/2005,Eurographics Association,
conf/egve/2002,Eurographics Association,
conf/egve/2006,Eurographics Association,
conf/egve/2007,Eurographics Association,
conf/egve/2000,Eurographics Association,
conf/egve/2013,Eurographics Association,
conf/egve/2014,Eurographics Association,
conf/egve/2015,Eurographics Association,
conf/egve/2010,Eurographics Association,
conf/egve/2004,Eurographics Association,
conf/mir/2017mfsec,ACM,
conf/mir/2016marmi,ACM,
conf/mir/2003,ACM,
conf/mir/2012,ACM,
conf/mir/2011,ACM,
conf/mir/2008,ACM,
conf/mir/2014emr,CEUR-WS.org,
conf/mir/2005,ACM,
conf/mir/2016,ACM,
conf/mir/2006,ACM,
conf/mir/2007,ACM,
conf/mir/2014somus,CEUR-WS.org,
conf/mir/2013,ACM,
conf/mir/2017,ACM,
conf/mir/2014,ACM,
conf/mir/2015,ACM,
conf/mir/2010,ACM,
conf/mir/2015emr,ACM,
conf/mir/2004,ACM,
conf/sab/2006a,Springer,
conf/sab/2006sr,Springer,
conf/sab/2012,Springer,
conf/sab/2008,Springer,
conf/sab/2016,Springer,
conf/sab/2006,Springer,
conf/sab/2014,Springer,
conf/sab/2010,Springer,
conf/sab/2004,Springer,
conf/cimsivp/2009,IEEE,
conf/cimsivp/2011,IEEE,
conf/cimsivp/2013,IEEE,
conf/cimsivp/2014,IEEE,
conf/jtres/2009,ACM,
conf/jtres/2012,ACM,
conf/jtres/2011,ACM,
conf/jtres/2008,ACM,
conf/jtres/2016,ACM,
conf/jtres/2007,ACM,
conf/jtres/2013,ACM,
conf/jtres/2014,ACM,
conf/jtres/2015,ACM,
conf/jtres/2010,ACM,
conf/mobiwac/2009,ACM,
conf/mobiwac/2012,ACM,
conf/mobiwac/2011,ACM,
conf/mobiwac/2008,ACM,
conf/mobiwac/2002,IEEE Computer Society,
conf/mobiwac/2016,ACM,
conf/mobiwac/2006,ACM,
conf/mobiwac/2007,ACM,
conf/mobiwac/2013,ACM,
conf/mobiwac/2014,ACM,
conf/mobiwac/2015,ACM,
conf/mobiwac/2010,ACM,
conf/iisa/2016,IEEE,
conf/iisa/2013,IEEE,
conf/iisa/2014,IEEE,
conf/iisa/2015,IEEE,
conf/isecs/2008,IEEE Computer Society,
conf/ic3k/2013keod,SciTePress,
conf/ic3k/2009keod,INSTICC Press,
conf/ic3k/2016keod,SciTePress,
conf/ic3k/2014kmis,SciTePress,
conf/ic3k/2010ssw,SciTePress,
conf/ic3k/2016kmis,SciTePress,
conf/ic3k/2013sky,SciTePress,
conf/ic3k/2011kdir,SciTePress,
conf/ic3k/2014sky,SciTePress,
conf/ic3k/2016sky,SciTePress,
conf/ic3k/2012keod,SciTePress,
conf/ic3k/2015keod,SciTePress,
conf/ic3k/2011kmis,SciTePress,
conf/ic3k/2009kdir,INSTICC Press,
conf/ic3k/2015sky,SciTePress,
conf/ic3k/2013kdir,SciTePress,
conf/ic3k/2012kmis,SciTePress,
conf/ic3k/2012kdir,SciTePress,
conf/ic3k/2014kdir,SciTePress,
conf/ic3k/2015kmis,SciTePress,
conf/ic3k/2010keod,SciTePress,
conf/ic3k/2009kmis,INSTICC Press,
conf/ic3k/2011keod,SciTePress,
conf/ic3k/2016kdir,SciTePress,
conf/ic3k/2014keod,SciTePress,
conf/ic3k/2010kmis,SciTePress,
conf/ic3k/2010kdir,SciTePress,
conf/ic3k/2015kdir,SciTePress,
conf/ic3k/2014,Springer,
conf/ic3k/2015,Springer,
conf/mlearn/2012,CEUR-WS.org,
conf/mlearn/2014,Springer,
conf/mlearn/2015,Springer,
conf/mindcare/2014,Springer,
conf/mindcare/2015,Springer,
conf/vw/1998,Springer,
conf/vw/2000,Springer,
conf/aii/1989,Springer,
conf/aii/1986,Springer,
conf/aii/1985,Springer,
conf/aii/1992,Springer,
conf/ifipPACT/1994,North-Holland,
conf/reflection/1999,Springer,
conf/reflection/2001,Springer,
conf/gccb/2006,Springer,
conf/iwde/2010,ACM,
conf/IEEEinteract/2003,IEEE Computer Society,
conf/IEEEinteract/2012,IEEE Computer Society,
conf/IEEEinteract/2011,IEEE Computer Society,
conf/IEEEinteract/2005,IEEE Computer Society,
conf/IEEEinteract/2002,IEEE Computer Society,
conf/IEEEinteract/2004,IEEE Computer Society,
conf/wea/2009,Springer,
conf/wea/2003,Springer,
conf/wea/2012,Springer,
conf/wea/2011,Springer,
conf/wea/2008,Springer,
conf/wea/2005,Springer,
conf/wea/2016,Springer,
conf/wea/2006,Springer,
conf/wea/2007,Springer,
conf/wea/2013,Springer,
conf/wea/2014,Springer,
conf/wea/2015,Springer,
conf/wea/2010,Springer,
conf/wea/2004,Springer,
conf/aswec/2009,IEEE Computer Society,
conf/aswec/1998,IEEE Computer Society,
conf/aswec/2001,IEEE Computer Society,
conf/aswec/2015-2,ACM,
conf/aswec/2008,IEEE Computer Society,
conf/aswec/2005,IEEE Computer Society,
conf/aswec/2006,IEEE Computer Society,
conf/aswec/2007,IEEE Computer Society,
conf/aswec/2000,IEEE Computer Society,
conf/aswec/2013,IEEE Computer Society,
conf/aswec/2014,IEEE Computer Society,
conf/aswec/2015,IEEE Computer Society,
conf/aswec/2010,IEEE Computer Society,
conf/aswec/1996,IEEE Computer Society,
conf/aswec/1997,IEEE Computer Society,
conf/aswec/2004,IEEE Computer Society,
conf/cce/2007,GI,
conf/aifipp/1992,North-Holland,
conf/refmod/2004,Physika Verlag,
conf/cibim/2011,IEEE,
conf/cibim/2013,IEEE,
conf/cibim/2014,IEEE,
conf/easss/2001,Springer,
conf/msm/2012,CEUR-WS.org,
conf/msm/2011,CEUR-WS.org,
conf/msm/2016,CEUR-WS.org,
conf/msm/2013,CEUR-WS.org,
conf/msm/2014,CEUR-WS.org,
conf/msm/2015,CEUR-WS.org,
conf/aaate/2015,IOS Press,
conf/eann/2012,Springer,
conf/eann/2016,Springer,
conf/eann/2013-1,Springer,
conf/eann/2013-2,Springer,
conf/eann/2015c,Springer,
conf/eann/2014,Springer,
conf/eann/2015,ACM,
conf/medoc/1998,Springer,
conf/dmas/2005,Cépaduès-Éditions,
conf/sigmod/96,ACM Press,
conf/sigmod/85,ACM Press,
conf/sigmod/2014danac,ACM,
conf/sigmod/2012sweet,ACM,
conf/sigmod/2013grades,CWI/ACM,
conf/sigmod/2013dynetmm,ACM,
conf/sigmod/77nnp,ACM,
conf/sigmod/2009,ACM,
conf/sigmod/93,ACM Press,
conf/sigmod/2017hilda,ACM,
conf/sigmod/80p,ACM Press,
conf/sigmod/2003,ACM,
conf/sigmod/2001,ACM,
conf/sigmod/98,ACM Press,
conf/sigmod/2014grades,CWI/ACM,
conf/sigmod/2015danac,ACM,
conf/sigmod/2016beyondmr,ACM,
conf/sigmod/2011dbtest,ACM,
conf/sigmod/2012,ACM,
conf/sigmod/74,ACM,
conf/sigmod/77,ACM,
conf/sigmod/80nnp,ACM,
conf/sigmod/2011,ACM,
conf/sigmod/2014swim,ACM,
conf/sigmod/2013sweet,ACM,
conf/sigmod/2017beyondmr,ACM,
conf/sigmod/2014phds,ACM,
conf/sigmod/2008,ACM,
conf/sigmod/2016sbd,ACM,
conf/sigmod/83office,ACM,
conf/sigmod/2010dbtest,ACM,
conf/sigmod/70,ACM,
conf/sigmod/2012phd,ACM,
conf/sigmod/72,ACM,
conf/sigmod/2005,ACM,
conf/sigmod/2002,ACM,
conf/sigmod/88,ACM Press,
conf/sigmod/78,ACM,
conf/sigmod/99,ACM Press,
conf/sigmod/95,ACM Press,
conf/sigmod/75,ACM,
conf/sigmod/2015exploredb,ACM,
conf/sigmod/81,ACM Press,
conf/sigmod/83,ACM Press,
conf/sigmod/2013dbtest,ACM,
conf/sigmod/84,ACM Press,
conf/sigmod/76,ACM,
conf/sigmod/2012swim,ACM,
conf/sigmod/2008dbtest,ACM,
conf/sigmod/89,ACM Press,
conf/sigmod/80,ACM Press,
conf/sigmod/2016,ACM,
conf/sigmod/2015phds,ACM,
conf/sigmod/2011swim,ACM,
conf/sigmod/2014georich,ACM,
conf/sigmod/2006,ACM,
conf/sigmod/90,ACM Press,
conf/sigmod/2016phds,ACM,
conf/sigmod/2012keys,ACM,
conf/sigmod/94,ACM Press,
conf/sigmod/2007,ACM,
conf/sigmod/71,ACM,
conf/sigmod/2012dbtest,ACM,
conf/sigmod/2009dbtest,ACM,
conf/sigmod/82,ACM Press,
conf/sigmod/2009keys,ACM,
conf/sigmod/2016nda,ACM,
conf/sigmod/79,ACM,
conf/sigmod/2013phd,ACM,
conf/sigmod/97,ACM Press,
conf/sigmod/75design,ACM,
conf/sigmod/78nnp,ACM,
conf/sigmod/92,ACM Press,
conf/sigmod/91,ACM Press,
conf/sigmod/2013,ACM,
conf/sigmod/87,ACM Press,
conf/sigmod/2016georich,ACM,
conf/sigmod/2016hilda,ACM,
conf/sigmod/2015georich,ACM,
conf/sigmod/86,ACM Press,
conf/sigmod/2017,ACM,
conf/sigmod/2017exploredb,ACM,
conf/sigmod/2014,ACM,
conf/sigmod/2015,ACM,
conf/sigmod/2010,ACM,
conf/sigmod/83cad,IEEE Computer Society,
conf/sigmod/2010keys,ACM,
conf/sigmod/2004,ACM,
conf/sigmod/2014dsmm,ACM,
conf/sigmod/2015grades,ACM,
conf/sigmod/2016exploredb,ACM,
conf/quatic/1998,CEUR-WS.org,
conf/quatic/2001,CEUR-WS.org,
conf/quatic/2012,IEEE Computer Society,
conf/quatic/1994,CEUR-WS.org,
conf/quatic/2016,IEEE Computer Society,
conf/quatic/2007,IEEE Computer Society,
conf/quatic/1995,CEUR-WS.org,
conf/quatic/2014,IEEE Computer Society,
conf/quatic/2010,IEEE Computer Society,
conf/quatic/2004,CEUR-WS.org,
conf/popl/1987,ACM Press,
conf/popl/1980,ACM Press,
conf/popl/1988,ACM Press,
conf/popl/2013pprew,ACM,
conf/popl/1999,ACM,
conf/popl/2009,ACM,
conf/popl/1998,ACM,
conf/popl/2009damp,ACM,
conf/popl/2003,ACM,
conf/popl/2001,ACM,
conf/popl/1993,ACM Press,
conf/popl/1989,ACM Press,
conf/popl/1991,ACM Press,
conf/popl/2013ddfp,ACM,
conf/popl/1976,ACM Press,
conf/popl/2012,ACM,
conf/popl/77,ACM,
conf/popl/2010damp,ACM,
conf/popl/2011,ACM,
conf/popl/cd1997,ACM,
conf/popl/2008,ACM,
conf/popl/2011damp,ACM,
conf/popl/1975,ACM Press,
conf/popl/2005,ACM,
conf/popl/1990,ACM Press,
conf/popl/2002,ACM,
conf/popl/1983,ACM Press,
conf/popl/1994,ACM Press,
conf/popl/81,ACM Press,
conf/popl/1973,ACM Press,
conf/popl/2007damp,ACM,
conf/popl/1984,ACM Press,
conf/popl/2016,ACM,
conf/popl/2005wits,ACM,
conf/popl/2006,ACM,
conf/popl/2014pprew,ACM,
conf/popl/2007,ACM,
conf/popl/2015plmw,ACM,
conf/popl/2000,ACM,
conf/popl/82,ACM Press,
conf/popl/2012damp,ACM,
conf/popl/1995,ACM Press,
conf/popl/79,ACM Press,
conf/popl/2013,ACM,
conf/popl/2017,ACM,
conf/popl/1986,ACM Press,
conf/popl/1985,ACM Press,
conf/popl/2014,ACM,
conf/popl/1978,ACM Press,
conf/popl/2015,ACM,
conf/popl/2010,ACM,
conf/popl/1992,ACM Press,
conf/popl/1996,ACM Press,
conf/popl/1997,ACM Press,
conf/popl/2004,ACM,
conf/ima/1999,Springer,
conf/ima/2009,Springer,
conf/ima/2003,Springer,
conf/ima/2001,Springer,
conf/ima/2011,Springer,
conf/ima/2005,Springer,
conf/ima/2007,Springer,
conf/ima/1995,Springer,
conf/ima/2013,Springer,
conf/ima/2015,Springer,
conf/ima/1997,Springer,
conf/ewdc/2013,Springer,
conf/echt/90,Cambridge University Press,
conf/echt/94,ACM,
conf/echt/92,ACM,
conf/irma/2000,IDEA Group Publishing,
conf/slte/2009,ISCA,
conf/slte/2011,ISCA,
conf/slte/2007,Carnegie Mellon University / ISCA,
conf/slte/2015ltlt,ISCA,
conf/slte/2013,ISCA,
conf/slte/2015,ISCA,
conf/bcs/2008,British Computer Society,
conf/aes/2004,Springer,
conf/icitst/2009,IEEE,
conf/icitst/2012,IEEE,
conf/icitst/2011,IEEE,
conf/icitst/2016,IEEE,
conf/icitst/2013,IEEE,
conf/icitst/2014,IEEE,
conf/icitst/2015,IEEE,
conf/icitst/2010,IEEE,
conf/drums/1998,Springer,
conf/lata/2009,Springer,
conf/lata/2012,Springer,
conf/lata/2011,Springer,
conf/lata/2008,Springer,
conf/lata/2016,Springer,
conf/lata/2007,Research Group on Mathematical Linguistics Universitat Rovira i Virgili Tarragona,
conf/lata/2013,Springer,
conf/lata/2014,Springer,
conf/lata/2015,Springer,
conf/lata/2010,Springer,
conf/lwa/2009,FG Telekooperation/FG Knowledge Engineering Technische Universität Darmstadt Germany,
conf/lwa/2011,Fakultät für Informatik Otto-von-Guericke-Universität Magdeburg,
conf/lwa/2008,Department of Computer Science University of Würzburg Germany,
conf/lwa/2005,DFKI,
conf/lwa/2016,CEUR-WS.org,
conf/lwa/2006,University of Hildesheim Institute of Computer Science,
conf/lwa/2007,Martin-Luther-University Halle-Wittenberg,
conf/lwa/2013,Universitätsbibliothek Bamberg,
conf/lwa/2014,CEUR-WS.org,
conf/lwa/2015,CEUR-WS.org,
conf/lwa/2004,Humbold-Universität Berlin,
conf/scor/2012,Schloss Dagstuhl - Leibniz-Zentrum fuer Informatik,
conf/scor/2016,Schloss Dagstuhl - Leibniz-Zentrum fuer Informatik,
conf/scor/2014,Schloss Dagstuhl - Leibniz-Zentrum fuer Informatik,
conf/wcre/1999,IEEE Computer Society,
conf/wcre/2009,IEEE Computer Society,
conf/wcre/1998,IEEE Computer Society,
conf/wcre/2003,IEEE Computer Society,
conf/wcre/2001,IEEE Computer Society,
conf/wcre/1993,IEEE Computer Society,
conf/wcre/2012,IEEE Computer Society,
conf/wcre/2008,IEEE Computer Society,
conf/wcre/2005,IEEE Computer Society,
conf/wcre/2002,IEEE Computer Society,
conf/wcre/2016,,
conf/wcre/2016vst,IEEE Computer Society,
conf/wcre/2006,IEEE Computer Society,
conf/wcre/2007,IEEE Computer Society,
conf/wcre/2016iwsc,IEEE Computer Society,
conf/wcre/2015pcoda,IEEE Computer Society,
conf/wcre/2000,IEEE Computer Society,
conf/wcre/2016iwesep,IEEE Computer Society,
conf/wcre/1995,IEEE Computer Society,
conf/wcre/2017maltesque,IEEE Computer Society,
conf/wcre/2016fose,IEEE Computer Society,
conf/wcre/2015swan,IEEE Computer Society,
conf/wcre/2013,IEEE Computer Society,
conf/wcre/2017,IEEE Computer Society,
conf/wcre/2016ppap,IEEE Computer Society,
conf/wcre/2015,IEEE Computer Society,
conf/wcre/2010,IEEE Computer Society,
conf/wcre/1996,IEEE Computer Society,
conf/wcre/1997,IEEE Computer Society,
conf/wcre/2004,IEEE Computer Society,
conf/iseud/2009,Springer,
conf/iseud/2011,Springer,
conf/iseud/2015copda,CEUR-WS.org,
conf/iseud/2013,Springer,
conf/iseud/2017,Springer,
conf/iseud/2015,Springer,
conf/wabi/2009,Springer,
conf/wabi/2003,Springer,
conf/wabi/2001,Springer,
conf/wabi/2012,Springer,
conf/wabi/2011,Springer,
conf/wabi/2008,Springer,
conf/wabi/2005,Springer,
conf/wabi/2002,Springer,
conf/wabi/2016,Springer,
conf/wabi/2006,Springer,
conf/wabi/2007,,
conf/wabi/2013,Springer,
conf/wabi/2014,Springer,
conf/wabi/2015,Springer,
conf/wabi/2010,Springer,
conf/wabi/2004,Springer,
conf/cbse/2009,Springer,
conf/cbse/2012,ACM,
conf/cbse/2011,ACM,
conf/cbse/2008,Springer,
conf/cbse/2005,Springer,
conf/cbse/2016,IEEE Computer Society,
conf/cbse/2006,Springer,
conf/cbse/2007,Springer,
conf/cbse/2014,ACM,
conf/cbse/2015,ACM,
conf/cbse/2010,Springer,
conf/cbse/2004,Springer,
conf/wodes/2012,International Federation of Automatic Control,
conf/wodes/2016,IEEE,
conf/wodes/2014,International Federation of Automatic Control,
conf/wodes/2010,International Federation of Automatic Control,
conf/biovis/2012,IEEE Computer Society,
conf/biovis/2011,IEEE Computer Society,
conf/biovis/2013,IEEE Computer Society,
conf/ra/2003,IASTED/ACTA Press,
conf/imw/2001,ACM,
conf/ic2it/2014,Springer,
conf/mprss/2012,Springer,
conf/mprss/2016,Springer,
conf/mprss/2014,Springer,
conf/enumath/2013,Springer,
conf/acst/2006,IASTED/ACTA Press,
conf/cspdata/2016,IEEE,
conf/event/2001,IEEE Computer Society,
conf/naa/2012,Springer,
conf/naa/2008,Springer,
conf/naa/2000,Springer,
conf/naa/1996,Springer,
conf/naa/2004,Springer,
conf/gsn/2009,Springer,
conf/gsn/2006,Springer,
conf/hpwd/2001,Auerbach,
conf/iconac/2011,IEEE,
conf/iconac/2016,IEEE,
conf/iconac/2013,IEEE,
conf/iconac/2014,IEEE,
conf/iconac/2015,IEEE,
conf/rims/1982,Springer,
conf/rims/1984,Springer,
conf/ctcs/1987,Springer,
conf/ctcs/1989,Springer,
conf/ctcs/1991,Springer,
conf/ctcs/1995,Springer,
conf/ctcs/1985,Springer,
conf/ctcs/1997,Springer,
conf/fsdm/2016,IOS Press,
conf/fsdm/2015,IOS Press,
conf/aose/2009,Springer,
conf/aose/2003,Springer,
conf/aose/2001,Springer,
conf/aose/2012,Springer,
conf/aose/2005,Springer,
conf/aose/2002,Springer,
conf/aose/2006,Springer,
conf/aose/2007,Springer,
conf/aose/2000,Springer,
conf/aose/2010,Springer,
conf/aose/2004,Springer,
conf/vluds/2011,Schloss Dagstuhl - Leibniz-Zentrum fuer Informatik Germany,
conf/vluds/2010,Schloss Dagstuhl - Leibniz-Zentrum fuer Informatik Germany,
conf/ds/1988,North-Holland,
conf/ds/1974,North-Holland,
conf/ds/1999,Kluwer,
conf/ds/2001,Kluwer,
conf/ds/1975,North-Holland,
conf/ds/1979,North-Holland,
conf/ds/76,North-Holland,
conf/ds/90,North-Holland,
conf/ds/1995,Chapman & Hall,
conf/ds/86,North-Holland,
conf/ds/1985,North-Holland,
conf/ds/1992,North-Holland,
conf/ds/1997,Chapman & Hall,
conf/dsdm/2005,CEUR-WS.org,
conf/dsdm/2006,CEUR-WS.org,
conf/iwqos/2009,IEEE,
conf/iwqos/2003,Springer,
conf/iwqos/2001,Springer,
conf/iwqos/2012,IEEE,
conf/iwqos/2011,IEEE,
conf/iwqos/2008,IEEE,
conf/iwqos/2005,Springer,
conf/iwqos/2016,IEEE,
conf/iwqos/2006,IEEE,
conf/iwqos/2007,IEEE,
conf/iwqos/2013,IEEE,
conf/iwqos/2017,IEEE,
conf/iwqos/2014,IEEE,
conf/iwqos/2015,,
conf/iwqos/2010,IEEE,
conf/iwqos/2004,IEEE,
conf/icecs/2009,IEEE Computer Society,
conf/imis/2012,IEEE Computer Society,
conf/imis/2011,IEEE Computer Society,
conf/imis/2016,IEEE Computer Society,
conf/imis/2013,IEEE Computer Society,
conf/imis/2017,Springer,
conf/imis/2014,IEEE Computer Society,
conf/imis/2015,IEEE Computer Society,
conf/cd/2005,Springer,
conf/cd/2002,Springer,
conf/cd/2004,Springer,
conf/iceccs/1999,IEEE Computer Society,
conf/iceccs/2009,IEEE Computer Society,
conf/iceccs/1998,IEEE Computer Society,
conf/iceccs/2001,IEEE Computer Society,
conf/iceccs/2012,IEEE Computer Society,
conf/iceccs/2011,IEEE Computer Society,
conf/iceccs/2008,IEEE Computer Society,
conf/iceccs/2005,IEEE Computer Society,
conf/iceccs/2002,IEEE Computer Society,
conf/iceccs/2016,IEEE Computer Society,
conf/iceccs/2006,IEEE Computer Society,
conf/iceccs/2007,IEEE Computer Society,
conf/iceccs/2000,IEEE Computer Society,
conf/iceccs/1995,IEEE Computer Society,
conf/iceccs/2013,IEEE Computer Society,
conf/iceccs/2014,IEEE Computer Society,
conf/iceccs/2015,IEEE Computer Society,
conf/iceccs/2010,IEEE Computer Society,
conf/iceccs/1996,IEEE Computer Society,
conf/iceccs/1997,IEEE Computer Society,
conf/iceccs/2004,IEEE Computer Society,
conf/safeprocess/2015dx,CEUR-WS.org,
conf/cscn/2016,IEEE,
conf/cscn/2015,IEEE,
