PUBLISHER_KEY,PUBLISHER_NAME,PUBLISHER_HREF
books/daglib/0031638,Third Millenium Publishing,
books/daglib/0010661,Wiley,
books/daglib/0025978,Princeton University Press,
books/daglib/0068934,Addison-Wesley,
books/daglib/0082275,Addison-Wesley,
books/daglib/0007177,O'Reilly,
books/daglib/0006039,MITP,
books/daglib/0030697,Springer,
books/daglib/0096490,O'Reilly,
books/daglib/0073505,Prentice Hall,
books/daglib/0084784,Artech House,
books/daglib/0006104,Wiley-VCH,
books/daglib/0068958,Addison-Wesley,
books/daglib/0076830,Academic Press,
books/daglib/0029085,Hanser Fachbuchverlag,
books/daglib/0013156,vdf,
books/daglib/0014559,Springer,
books/daglib/0087950,Springer,
books/daglib/0020597,World Scientific,
books/daglib/0080055,Wiley,
books/daglib/0041229,O'Reilly,
books/daglib/0067181,Prentice Hall,
books/daglib/0067084,Prentice Hall,
books/daglib/0068923,Addison-Wesley,
books/daglib/0067338,Addison-Wesley,
books/daglib/0068109,Prentice Hall,
books/daglib/0007803,O'Reilly,
books/daglib/0031134,Springer,
books/daglib/0037616,Springer,
books/daglib/0023873,Springer,
books/daglib/0070646,Digital,
books/daglib/0029006,O'Reilly,
books/daglib/0081355,Teubner,
books/daglib/0009524,Spektrum Akadem. Verl.,
books/daglib/0092474,Springer,
books/daglib/0001184,Utz,
books/daglib/0085473,Springer,
books/daglib/0070577,Addison-Wesley,
books/daglib/0098517,Shaker,
books/daglib/0013569,dpunkt.verlag,
books/daglib/0098529,Windcrest,
books/daglib/0094740,Infix,
books/daglib/0015652,Addison-Wesley,
books/daglib/0023752,Springer,
books/daglib/0076777,Academic Press,
books/daglib/0012733,Springer,
books/daglib/0082819,Springer,
books/daglib/0084177,Academic Press,
books/daglib/0072179,McGraw-Hill,
books/daglib/0096708,O'Reilly,
books/daglib/0031128,Springer,
books/daglib/0088873,O'Reilly,
books/daglib/0077571,Springer,
books/daglib/0017634,Springer,
books/daglib/0030624,Springer,
books/daglib/0069792,Computer Science Press,
books/daglib/0068011,Wiley,
books/daglib/0007542,Springer,
books/daglib/0004904,O'Reilly,
books/daglib/0068777,Yourdon Press,
books/daglib/0073490,Cambridge University Press,
books/daglib/0067838,Teubner,
books/daglib/0022686,Verlag Dr. Hut,
books/daglib/0025723,O'Reilly,
books/daglib/0068015,Wiley,
books/daglib/0035469,Springer,
books/daglib/0013611,MIT Press,
books/daglib/0000497,Springer,
books/daglib/0087870,Infix,
books/daglib/0087616,Springer,
books/daglib/0067666,Addison-Wesley,
books/daglib/0083175,Springer,
books/daglib/0005439,Springer,
books/daglib/0029286,O'Reilly,
books/daglib/0009756,O'Reilly,
books/daglib/0039030,Birkhäuser,
books/daglib/0029336,O'Reilly,
books/daglib/0016508,Ponsen & Looijen,
books/daglib/0025725,O'Reilly,
books/daglib/0032429,Springer,
books/daglib/0028914,Springer,
books/daglib/0095722,Infix,
books/daglib/0007472,Springer,
books/daglib/0016994,Cambridge University Press,
books/daglib/0020360,Oxford University Press,
books/daglib/0092197,O'Reilly,
books/daglib/0022421,Wiley,
books/daglib/0081812,Addison-Wesley,
books/daglib/0024296,O'Reilly,
books/daglib/0026682,Wiley,
books/daglib/0002951,VDI-Verlag,
books/daglib/0070849,Ei3,
books/daglib/0071494,Springer,
books/daglib/0067006,Addison-Wesley,
books/daglib/0087630,IOS Press,
books/daglib/0067055,Prentice Hall,
books/daglib/0015527,MIT Press,
books/daglib/0090603,Springer,
books/daglib/0071037,IEEE,
books/daglib/0006348,O'Reilly,
books/daglib/0012981,O'Reilly,
books/daglib/0069894,VEB Deutscher Verlag der Wissenschaften,
books/daglib/0021864,Springer,
books/daglib/0032845,Routledge,
books/daglib/0008723,Vieweg,
books/daglib/0030065,Springer,
books/daglib/0097321,Springer,
books/daglib/0007381,dpunkt.verlag,
books/daglib/0011088,dpunkt.verlag,
books/daglib/0067168,Prentice Hall,
books/daglib/0084227,Morgan Kaufmann,
books/daglib/0007389,A K Peters,
books/daglib/0011711,O'Reilly,
books/daglib/0001330,A K Peters,
books/daglib/0093195,GOCMAR,
books/daglib/0070567,Addison-Wesley,
books/daglib/0081596,Infix,
books/daglib/0077295,Van Nostrand Reinhold,
books/daglib/0069364,Shaker,
books/daglib/0028838,O'Reilly,
books/daglib/0075135,Vieweg,
books/daglib/0023944,O'Reilly,
books/daglib/0020084,Information Science Reference,
books/daglib/0099119,Infix,
books/daglib/0093610,Cambridge University Press,
books/daglib/0022169,O'Reilly,
books/daglib/0094284,Springer,
books/daglib/0007272,Univ. Tilburg,
books/daglib/0097769,Springer,
books/daglib/0068806,Prentice Hall,
books/daglib/0015248,Springer,
books/daglib/0024304,Springer,
books/daglib/0012307,Pearson Education,
books/daglib/0015256,Springer,
books/daglib/0084247,IEEE,
books/daglib/0004987,O'Reilly,
books/daglib/0015432,Oxford University Press,
books/daglib/0067686,Addison-Wesley,
books/daglib/0037404,Prentice Hall,
books/daglib/0095301,Cambridge University Press,
books/daglib/0067309,Wiley,
books/daglib/0000051,O'Reilly,
books/daglib/0035275,Atlantis Press,
books/daglib/0028721,O'Reilly,
books/daglib/0072713,Springer,
books/daglib/0070608,Wiley,
books/daglib/0066857,MIT Press,
books/daglib/0035377,XYZ Press,
books/daglib/0015319,O'Reilly,
books/daglib/0096816,Springer,
books/daglib/0066804,Digital,
books/daglib/0081808,Addison-Wesley,
books/daglib/0000044,O'Reilly,
books/daglib/0018489,Hanser,
books/daglib/0077354,Wiley,
books/daglib/0082268,Birkhäuser,
books/daglib/0067339,Presses Universitaires de France,
books/daglib/0067013,Addison-Wesley,
books/daglib/0082276,Addison-Wesley,
books/daglib/0086055,vdf,
books/daglib/0067385,Addison-Wesley,
books/daglib/0024080,Wiley,
books/daglib/0067598,Addison-Wesley,
books/daglib/0073725,Academic Press,
books/daglib/0068857,Ellis Horwood,
books/daglib/0077894,Lawrence Erlbaum,
books/daglib/0031968,CSLI Publications,
books/daglib/0010390,Infix Akademische Verlagsgesellschaft,
books/daglib/0001382,Infix,
books/daglib/0008822,O'Reilly,
books/daglib/0071221,Springer,
books/daglib/0033100,Addison-Wesley,
books/daglib/0085583,Wolfram-Media,
books/daglib/0025582,JAIST,
books/daglib/0096282,Springer,
books/daglib/0027357,O'Reilly,
books/daglib/0090270,Springer,
books/daglib/0067786,Springer,
books/daglib/0076596,Springer,
books/daglib/0095307,Springer,
books/daglib/0072760,Springer,
books/daglib/0018112,Pearson Education,
books/daglib/0019551,Jones and Bartlett Publishers,
books/daglib/0020795,Springer,
books/daglib/0000764,Springer,
books/daglib/0026736,Springer,
books/daglib/0021869,Springer,
books/daglib/0076510,Springer,
books/daglib/0095147,Vieweg,
books/daglib/0075555,Springer,
books/daglib/0029409,O'Reilly,
books/daglib/0012980,O'Reilly,
books/daglib/0082362,Deutsch,
books/daglib/0039901,CRC Press,
books/daglib/0080835,Wiley,
books/daglib/0000754,O'Reilly,
books/daglib/0067780,Teubner,
books/daglib/0066712,Addison-Wesley,
books/daglib/0067894,Hanser,
books/daglib/0014686,Wiley,
books/daglib/0070907,MIT Press,
books/daglib/0007548,Springer,
books/daglib/0078773,Prentice Hall,
books/daglib/0007479,Springer,
books/daglib/0005004,Infix Akademische Verlagsgesellschaft,
books/daglib/0015108,Addison-Wesley,
books/daglib/0023856,O'Reilly,
books/daglib/0016716,MITP,
books/daglib/0092213,Oldenbourg,
books/daglib/0014556,Springer,
books/daglib/0093708,O'Reilly,
books/daglib/0007023,A K Peters,
books/daglib/0009030,O'Reilly,
books/daglib/0085423,Pirrot,
books/daglib/0009427,O'Reilly,
books/daglib/0009757,Heise,
books/daglib/0091568,dpunkt,
books/daglib/0023789,Springer,
books/daglib/0010823,Vieweg,
books/daglib/0002693,IEEE,
books/daglib/0012611,Wiley,
books/daglib/0098574,PWS Publishing Company,
books/daglib/0017094,O'Reilly,
books/daglib/0068817,Prentice Hall,
books/daglib/0009155,O'Reilly,
books/daglib/0091734,Addison-Wesley-Longman,
books/daglib/0093114,Springer,
books/daglib/0020057,Wiley,
books/daglib/0008405,Pearson Studium,
books/daglib/0016146,dpunkt.verlag,
books/daglib/0013680,O'Reilly,
books/daglib/0087337,Springer,
books/daglib/0066990,IEEE,
books/daglib/0020138,O'Reilly,
books/daglib/0023167,O'Reilly,
books/daglib/0034104,O'Reilly,
books/daglib/0040621,Princeton University Press,
books/daglib/0012291,O'Reilly,
books/daglib/0096996,Prentice Hall,
books/daglib/0095288,Cambridge University Press,
books/daglib/0080544,Addison-Wesley,
books/daglib/0070701,Addison-Wesley,
books/daglib/0073299,Hanser,
books/daglib/0077854,Morgan Kaufmann,
books/daglib/0009222,Addison-Wesley,
books/daglib/0071780,Prentice Hall,
books/daglib/0079806,Infix,
books/daglib/0031452,Pearson Education,
books/daglib/0006732,Addison-Wesley-Longman,
books/daglib/0022716,Prentice Hall,
books/daglib/0005065,O'Reilly,
books/daglib/0033658,Martinus Nijhoff Publishers,
books/daglib/0022917,O'Reilly,
books/daglib/0029290,O'Reilly,
books/daglib/0036093,Springer,
books/daglib/0066897,MIT Press,
books/daglib/0015648,O'Reilly,
books/daglib/0090458,SIAM,
books/daglib/0074204,Springer,
books/daglib/0038064,Springer,
books/daglib/0028983,Springer,
books/daglib/0021990,O'Reilly,
books/daglib/0022921,O'Reilly,
books/daglib/0019791,O'Reilly,
books/daglib/0068001,Wiley,
books/daglib/0019443,O'Reilly,
books/daglib/0024151,Psychology Press,
books/daglib/0007347,dpunkt.verlag,
books/daglib/0016547,O'Reilly,
books/daglib/0091816,IEEE,
books/daglib/0032905,Springer,
books/daglib/0010866,Kluwer,
books/daglib/0091279,Springer,
books/daglib/0009506,O'Reilly,
books/daglib/0070576,Addison-Wesley,
books/daglib/0092231,Addison-Wesley-Longman,
books/daglib/0036836,Wiley,
books/daglib/0092975,O'Reilly,
books/daglib/0023684,Springer,
books/daglib/0029052,Springer,
books/daglib/0069308,Vieweg,
books/daglib/0028934,O'Reilly,
books/daglib/0033440,Academic Press,
books/daglib/0010389,Infix Akademische Verlagsgesellschaft,
books/daglib/0029573,O'Reilly,
books/daglib/0009644,O'Reilly,
books/daglib/0095298,Cambridge University Press,
books/daglib/0025734,Wiley,
books/daglib/0085406,Spektrum,
books/daglib/0016337,Kluwer,
books/daglib/0082516,Springer,
books/daglib/0036831,Springer,
books/daglib/0090457,SIAM,
books/daglib/0080887,Hanser,
books/daglib/0011891,O'Reilly,
books/daglib/0007483,Springer,
books/daglib/0091286,Springer,
books/daglib/0072177,McGraw-Hill,
books/daglib/0001711,dpunkt.verlag,
books/daglib/0068808,Prentice Hall,
books/daglib/0024003,Springer,
books/daglib/0071881,BI-Wissenschaftsverlag,
books/daglib/0077559,Vieweg,
books/daglib/0029502,dpunkt.verlag,
books/daglib/0067342,Springer,
books/daglib/0037617,Springer,
books/daglib/0020254,Wiley,
books/daglib/0092163,Springer,
books/daglib/0019476,Cambridge University Press,
books/daglib/0012883,Pearson Education,
books/daglib/0015113,Imperial College Press,
books/daglib/0022914,JJG Publishing,
books/daglib/0015277,Springer,
books/daglib/0072157,McGraw-Hill,
books/daglib/0003337,O'Reilly,
books/daglib/0003717,Infix Akademische Verlagsgesellschaft,
books/daglib/0019510,MIT Press,
books/daglib/0000891,SIAM,
books/daglib/0016464,Kluwer,
books/daglib/0072877,Addison-Wesley,
books/daglib/0011735,Wiley,
books/daglib/0020217,O'Reilly,
books/daglib/0083710,Infix,
books/daglib/0095306,Springer,
books/daglib/0094866,dpunkt,
books/daglib/0019160,Springer,
books/daglib/0001686,O'Reilly,
books/daglib/0021437,O'Reilly,
books/daglib/0017654,O'Reilly,
books/daglib/0008185,Springer,
books/daglib/0025970,Mentis,
books/daglib/0032210,MIT Press,
books/daglib/0092422,CSLI,
books/daglib/0028643,Springer,
books/daglib/0067430,Wiley,
books/daglib/0072381,Addison-Wesley,
books/daglib/0035281,Prentice Hall,
books/daglib/0022136,Information Science Reference,
books/daglib/0009223,Addison-Wesley,
books/daglib/0037866,Springer,
books/daglib/0076738,Addison-Wesley,
books/daglib/0025192,O'Reilly,
books/daglib/0097405,Wiley,
books/daglib/0002248,IEEE,
books/daglib/0098474,Wilhelm Schickard Institut für Informatik,
books/daglib/0017272,Springer,
books/daglib/0007636,Univ. Twente,
books/daglib/0070407,Addison-Wesley,
books/daglib/0085432,Pirrot,
books/daglib/0007006,O'Reilly,
books/daglib/0035594,Springer,
books/daglib/0078643,Benjamin/Cummings,
books/daglib/0006599,O'Reilly,
books/daglib/0025186,O'Reilly,
books/daglib/0089733,Springer,
books/daglib/0084392,International Thomson,
books/daglib/0033300,Cambridge University Press,
books/daglib/0023633,Springer,
books/daglib/0089998,IEEE,
books/daglib/0026815,MIT Press,
books/daglib/0017565,dpunkt.verlag,
books/daglib/0097314,Springer,
books/daglib/0091956,Springer,
books/daglib/0092109,Addison-Wesley-Longman,
books/daglib/0092409,Cambridge University Press,
books/daglib/0092272,Fairmont Press,
books/daglib/0071223,Addison-Wesley,
books/daglib/0033056,Cambridge University Press,
books/daglib/0066781,MIT Press,
books/daglib/0014414,CRC Press,
books/daglib/0068856,Digital Press,
books/daglib/0017422,Springer,
books/daglib/0029978,Springer,
books/daglib/0073218,Addison-Wesley,
books/daglib/0003970,Springer,
books/daglib/0007669,COD Verlag,
books/daglib/0013077,dpunkt.verlag,
books/daglib/0081576,Springer,
books/daglib/0080431,Libraries Unlimited,
books/daglib/0025992,Cambridge University Press,
books/daglib/0019738,O'Reilly,
books/daglib/0030274,Springer,
books/daglib/0082313,Addison-Wesley,
books/daglib/0015626,Pearson Studium,
books/daglib/0028717,O'Reilly,
books/daglib/0076776,Academic Press,
books/daglib/0022092,SIAM,
books/daglib/0077651,Pentech Press,
books/daglib/0033096,Springer,
books/daglib/0009432,O'Reilly,
books/daglib/0090321,Springer,
books/daglib/0036081,Editora Massoni,
books/daglib/0081807,Addison-Wesley,
books/daglib/0040927,CRC Press,
books/daglib/0018619,O'Reilly,
books/daglib/0019146,Springer,
books/daglib/0025441,Springer,
books/daglib/0030630,Deutscher Wissenschaftsverlag,
books/daglib/0016374,INMOS Limited,
books/daglib/0091900,Springer,
books/daglib/0018902,O'Reilly,
books/daglib/0010292,Wiley,
books/daglib/0013408,Heise,
books/daglib/0083237,Infix,
books/daglib/0081892,Addison-Wesley,
books/daglib/0016509,CIP-Gegevens Koninklijke Bibliotheek,
books/daglib/0015561,O'Reilly,
books/daglib/0004368,O'Reilly,
books/daglib/0092151,Addison-Wesley-Longman,
books/daglib/0010388,Infix Akademische Verlagsgesellschaft,
books/daglib/0015661,Morgan Kaufmann,
books/daglib/0016274,O'Reilly,
books/daglib/0079465,Springer,
books/daglib/0066902,MIT Press,
books/daglib/0019205,Springer,
books/daglib/0098549,Addison-Wesley,
books/daglib/0033238,Addison Wesley,
books/daglib/0032906,Springer,
books/daglib/0024398,O'Reilly,
books/daglib/0018455,O'Reilly,
books/daglib/0031706,Cambridge University Press,
books/daglib/0090679,O'Reilly,
books/daglib/0006245,dpunkt.verlag,
books/daglib/0088461,Shaker,
books/daglib/0082447,Vieweg,
books/daglib/0023190,Oxford University Press,
books/daglib/0066803,Prentice Hall,
books/daglib/0008203,O'Reilly,
books/daglib/0016375,INMOS Limited,
books/daglib/0075133,Vieweg,
books/daglib/0026697,Springer,
books/daglib/0084259,IEEE,
books/daglib/0037859,Springer,
books/daglib/0023348,Oldenbourg,
books/daglib/0067052,Prentice Hall,
books/daglib/0030032,Addison-Wesley,
books/daglib/0079243,Springer,
books/daglib/0008143,O'Reilly,
books/daglib/0010348,dpunkt.verlag,
books/daglib/0001347,Wellesley-Cambridge Press,
books/daglib/0069625,Science Press,
books/daglib/0085063,Addison-Wesley-Longman,
books/daglib/0014067,dpunkt.verlag,
books/daglib/0068173,Addison-Wesley,
books/daglib/0020001,Hanser,
books/daglib/0014683,Beck,
books/daglib/0087729,O'Reilly,
books/daglib/0068783,Prentice Hall,
books/daglib/0070182,Wiley,
books/daglib/0023745,Springer,
books/daglib/0027522,O'Reilly,
books/daglib/0068833,Wheatsheaf,
books/daglib/0018427,A K Peters,
books/daglib/0068090,Hanser,
books/daglib/0036977,Cambridge University Press,
books/daglib/0019751,O'Reilly,
books/daglib/0024351,Vieweg,
books/daglib/0015587,O'Reilly,
books/daglib/0031203,Addison-Wesley,
books/daglib/0017331,Jones and Bartlett Publishers,
books/daglib/0067387,Springer,
books/daglib/0029099,O'Reilly,
books/daglib/0070319,BI-Wissenschaftsverlag,
books/daglib/0070752,Wiley,
books/daglib/0077503,Addison-Wesley,
books/daglib/0081593,Infix,
books/daglib/0069811,CRC Press,
books/daglib/0007396,Kovač,
books/daglib/0016421,O'Reilly,
books/daglib/0012647,O'Reilly,
books/daglib/0008404,Pearson Studium,
books/daglib/0004374,O'Reilly,
books/daglib/0070654,Prentice Hall,
books/daglib/0010412,O'Reilly,
books/daglib/0019743,O'Reilly,
books/daglib/0095342,Addison-Wesley-Longman,
books/daglib/0030169,Springer,
books/daglib/0017478,O'Reilly,
books/daglib/0029965,Springer,
books/daglib/0020345,Wiley,
books/daglib/0008010,Prentice Hall,
books/daglib/0069196,MIT Press,
books/daglib/0017729,W. W. Norton & Company,
books/daglib/0067023,Prentice Hall,
books/daglib/0075540,Infix,
books/daglib/0068829,Prentice Hall,
books/daglib/0074101,Chapman and Hall,
books/daglib/0012668,Wiley,
books/daglib/0085236,Deutsch,
books/daglib/0030205,Cuvillier,
books/daglib/0067982,Springer,
books/daglib/0018101,Cambridge University Press,
books/daglib/0028566,O'Reilly,
books/daglib/0003861,vdf,
books/daglib/0008449,Wiley,
books/daglib/0076897,Kluwer,
books/daglib/0020284,O'Reilly,
books/daglib/0002862,O'Reilly,
books/daglib/0037632,University of Hildesheim,
books/daglib/0011923,Academic Press,
books/daglib/0098477,Wilhelm Schickard Institut für Informatik,
books/daglib/0025721,O'Reilly,
books/daglib/0082488,dpunkt,
books/daglib/0067604,Addison-Wesley,
books/daglib/0020093,Kluwer,
books/daglib/0098573,Brooks/Cole,
books/daglib/0012509,O'Reilly,
books/daglib/0033988,SpringerGabler,
books/daglib/0092358,O'Reilly,
books/daglib/0087971,Springer,
books/daglib/0022902,Routledge,
books/daglib/0072111,North-Holland,
books/daglib/0024754,University Tilburg,
books/daglib/0097553,O'Reilly,
books/daglib/0085115,Infix,
books/daglib/0088871,O'Reilly,
books/daglib/0069626,Pitman,
books/daglib/0080052,CRC Press,
books/daglib/0068878,Prentice Hall,
books/daglib/0021784,O'Reilly,
books/daglib/0014647,Athena Scientific,
books/daglib/0080559,Addison-Wesley,
books/daglib/0006540,O'Reilly,
books/daglib/0015063,O'Reilly,
books/daglib/0083718,Infix,
books/daglib/0018208,O'Reilly,
books/daglib/0068965,Addison-Wesley,
books/daglib/0072163,Oldenbourg,
books/daglib/0029003,O'Reilly,
books/daglib/0014843,Springer,
books/daglib/0092217,Teubner,
books/daglib/0033263,dpunkt,
books/daglib/0090636,Prentice Hall,
books/daglib/0020188,dpunkt.verlag,
books/daglib/0092162,Springer,
books/daglib/0088189,Vieweg,
books/daglib/0019131,O'Reilly,
books/daglib/0013296,O'Reilly,
books/daglib/0015298,Springer,
books/daglib/0040631,SIAM,
books/daglib/0035279,MIT Press,
books/daglib/0025906,O'Reilly,
books/daglib/0068157,VDI-Verlag,
books/daglib/0001986,O'Reilly,
books/daglib/0096525,dpunkt,
books/daglib/0070715,Addison-Wesley,
books/daglib/0077284,Chapman and Hall,
books/daglib/0030532,Wiley,
books/daglib/0071723,Ellis Horwood,
books/daglib/0010685,O'Reilly,
books/daglib/0003946,Springer,
books/daglib/0002765,Morgan Kaufmann,
books/daglib/0086618,Addison-Wesley,
books/daglib/0034962,Cambridge University Press,
books/daglib/0067184,Butterworth-Heinemann,
books/daglib/0084424,McGraw-Hill,
books/daglib/0072071,Oxford University Press,
books/daglib/0008145,Springer,
books/daglib/0071319,Addison-Wesley,
books/daglib/0022572,Springer,
books/daglib/0032850,Springer,
books/daglib/0070915,MIT Press,
books/daglib/0006169,Kessel,
books/daglib/0072454,Kluwer,
books/daglib/0007004,O'Reilly,
books/daglib/0072696,Springer,
books/daglib/0071957,Birkhäuser,
books/daglib/0004145,O'Reilly,
books/daglib/0076254,Prentice Hall,
books/daglib/0067991,Vieweg,
books/daglib/0033304,Cambridge University Press,
books/daglib/0011318,Prentice Hall,
books/daglib/0015806,Cambridge University Press,
books/daglib/0071548,Ellis Horwood,
books/daglib/0002237,Infix Akademische Verlagsgesellschaft,
books/daglib/0024502,O'Reilly,
books/daglib/0001083,dpunkt.verlag,
books/daglib/0024328,Springer,
books/daglib/0014841,Wiley-VCH,
books/daglib/0028683,Springer,
books/daglib/0018941,Lawrence Erlbaum,
books/daglib/0075989,Shaker,
books/daglib/0017658,ACM,
books/daglib/0006654,O'Reilly,
books/daglib/0028985,Springer,
books/daglib/0034926,SIAM,
books/daglib/0070570,Addison-Wesley,
books/daglib/0074427,Vieweg,
books/daglib/0022752,SIAM,
books/daglib/0019890,Auerbach Publ.,
books/daglib/0070535,Addison-Wesley,
books/daglib/0080642,BI-Wissenschaftsverlag,
books/daglib/0001329,Morgan Kaufmann,
books/daglib/0070318,BI-Wissenschaftsverlag,
books/daglib/0016996,Wiley,
books/daglib/0028407,O'Reilly,
books/daglib/0068952,Addison-Wesley,
books/daglib/0026676,Information Science Reference,
books/daglib/0028329,O'Reilly,
books/daglib/0030037,Springer,
books/daglib/0096943,Shaker,
books/daglib/0004197,Springer,
books/daglib/0019539,Jones and Bartlett Publishers,
books/daglib/0028837,O'Reilly,
books/daglib/0002937,Arnold,
books/daglib/0096034,MIT Press,
books/daglib/0071200,Springer,
books/daglib/0079763,International Thomson,
books/daglib/0080802,BI-Wissenschaftsverlag,
books/daglib/0027760,Springer,
books/daglib/0086043,Springer,
books/daglib/0068812,Digital,
books/daglib/0067153,Prentice Hall,
books/daglib/0016232,Springer,
books/daglib/0019442,O'Reilly,
books/daglib/0071861,Kluwer,
books/daglib/0034531,Pitman,
books/daglib/0074167,Addison-Wesley,
books/daglib/0084387,IEEE,
books/daglib/0095186,IEEE,
books/daglib/0029104,Springer,
books/daglib/0008013,Prentice Hall,
books/daglib/0016710,dpunkt.verlag,
books/daglib/0017731,Cambridge University Press,
books/daglib/0070445,MIT Press,
books/daglib/0031443,Springer,
books/daglib/0006040,O'Reilly,
books/daglib/0005021,Infix Akademische Verlagsgesellschaft,
books/daglib/0015299,Springer,
books/daglib/0090609,Morgan Kaufmann,
books/daglib/0035280,Ontos Verlag,
books/daglib/0018094,Cambridge University Press,
books/daglib/0001548,MIT Press,
books/daglib/0079420,Addison-Wesley,
books/daglib/0032469,MIT Press,
books/daglib/0010865,Kluwer,
books/daglib/0072311,Academic Press,
books/daglib/0066788,Hermann,
books/daglib/0068043,Teubner,
books/daglib/0011226,O'Reilly,
books/daglib/0007523,Springer,
books/daglib/0092284,Prentice Hall,
books/daglib/0001875,Heise,
books/daglib/0032477,Palgrave Macmillan,
books/daglib/0010067,Vieweg,
books/daglib/0018140,Springer,
books/daglib/0031313,Springer,
books/daglib/0008802,vdf,
books/daglib/0034642,SIAM,
books/daglib/0014220,MIT Press,
books/daglib/0017068,Wiley,
books/daglib/0081110,Deutscher Universitätsverlag,
books/daglib/0084411,Sybex,
books/daglib/0029844,O'Reilly,
books/daglib/0068859,Prentice Hall,
books/daglib/0070417,Teubner,
books/daglib/0040175,Springer,
books/daglib/0079807,Infix,
books/daglib/0001895,O'Reilly,
books/daglib/0037634,SIAM,
books/daglib/0070184,Wiley,
books/daglib/0004985,dpunkt.verlag,
books/daglib/0020191,dpunkt.verlag,
books/daglib/0068019,Addison-Wesley,
books/daglib/0013676,O'Reilly,
books/daglib/0067661,Springer,
books/daglib/0000779,Addison-Wesley-Longman,
books/daglib/0084278,Springer,
books/daglib/0014068,dpunkt.verlag,
books/daglib/0007707,O'Reilly,
books/daglib/0011150,SIAM,
books/daglib/0070645,Prentice Hall,
books/daglib/0008574,O'Reilly,
books/daglib/0087715,Springer,
books/daglib/0072479,Prentice Hall,
books/daglib/0003896,IEEE,
books/daglib/0003718,Infix Akademische Verlagsgesellschaft,
books/daglib/0069226,Prentice Hall,
books/daglib/0009092,SIAM,
books/daglib/0008442,Springer,
books/daglib/0022101,O'Reilly,
books/daglib/0087931,IEEE,
books/daglib/0067019,Prentice Hall,
books/daglib/0011271,Addison-Wesley-Longman,
books/daglib/0096920,Infix,
books/daglib/0006537,O'Reilly,
books/daglib/0069225,McGraw-Hill,
books/daglib/0011456,O'Reilly,
books/daglib/0029214,Oxford University Press,
books/daglib/0030021,A K Peters,
books/daglib/0012676,MIT Press,
books/daglib/0007979,O'Reilly,
books/daglib/0011981,O'Reilly,
books/daglib/0015685,O'Reilly,
books/daglib/0027896,Springer,
books/daglib/0067746,Addison-Wesley,
books/daglib/0072385,Addison-Wesley,
books/daglib/0067126,Addison-Wesley,
books/daglib/0076726,Addison-Wesley,
books/daglib/0026027,O'Reilly,
books/daglib/0011889,O'Reilly,
books/daglib/0012741,Springer,
books/daglib/0091782,Academic Press,
books/daglib/0015528,Wiley,
books/daglib/0015653,MIT Press,
books/daglib/0037709,Springer,
books/daglib/0082463,Shaker,
books/daglib/0082239,Hanser,
books/daglib/0075985,Shaker,
books/daglib/0092072,Infix,
books/daglib/0023169,O'Reilly,
books/daglib/0019640,Pearson / Addison Wesley,
books/daglib/0016359,Jackson Libri,
books/daglib/0009221,Microsoft Press Deutschland,
books/daglib/0070571,Addison-Wesley,
books/daglib/0074203,Springer,
books/daglib/0022098,O'Reilly,
books/daglib/0005962,Heise,
books/daglib/0031861,Springer,
books/daglib/0016906,Springer,
books/daglib/0028174,Springer,
books/daglib/0015809,dpunkt.verlag,
books/daglib/0012114,O'Reilly,
books/daglib/0021185,Heise,
books/daglib/0019451,O'Reilly,
books/daglib/0030628,Cambridge University Press,
books/daglib/0017665,dpunkt.verlag,
books/daglib/0096033,MIT Press,
books/daglib/0036472,Birkhäuser,
books/daglib/0017273,Wiley,
books/daglib/0084748,O'Reilly,
books/daglib/0068022,Sigma Press,
books/daglib/0019147,Springer,
books/daglib/0029092,O'Reilly,
books/daglib/0068003,Wiley,
books/daglib/0019470,Princeton University Press,
books/daglib/0086211,O'Reilly,
books/daglib/0014802,O'Reilly,
books/daglib/0028486,O'Reilly,
books/daglib/0000959,Universität Stuttgart,
books/daglib/0090595,Infix,
books/daglib/0032805,Elsevier,
books/daglib/0017490,Springer,
books/daglib/0068020,Springer,
books/daglib/0014561,Elsevier,
books/daglib/0081846,Wiley,
books/daglib/0085403,Springer,
books/daglib/0072715,Springer,
books/daglib/0089875,O'Reilly,
books/daglib/0083170,Springer,
books/daglib/0090414,Springer,
books/daglib/0025733,Springer,
books/daglib/0015546,dpunkt.verlag,
books/daglib/0072682,Prentice Hall,
books/daglib/0012901,O'Reilly,
books/daglib/0019511,Pearson Education,
books/daglib/0067204,World Scientific,
books/daglib/0005879,dpunkt.verlag,
books/daglib/0020780,dpunkt.verlag,
books/daglib/0078893,Wiley,
books/daglib/0079253,McGraw-Hill,
books/daglib/0013410,O'Reilly,
books/daglib/0030811,SIAM,
books/daglib/0070636,Oxford University Press,
books/daglib/0020089,Academic Press,
books/daglib/0001348,Artech House,
books/daglib/0081948,Lawrence Erlbaum,
books/daglib/0098267,Cambridge University Press,
books/daglib/0016433,Springer,
books/daglib/0018421,Springer,
books/daglib/0022563,O'Reilly,
books/daglib/0031021,American Mathematical Society,
books/daglib/0040833,de Gruyter Oldenbourg,
books/daglib/0076310,Addison-Wesley,
books/daglib/0022173,O'Reilly,
books/daglib/0035378,Springer,
books/daglib/0005401,dpunkt.verlag,
books/daglib/0094652,Springer,
books/daglib/0073507,Prentice Hall,
