CITE_KEY,CITE_NAME,CITE_LABEL,CITE_REF
journals/tkde/LehmanSC92,conf/db-workshops/CareyD85,,
journals/tkde/LehmanSC92,conf/vldb/CareySLLM90,,
journals/tkde/LehmanSC92,journals/cacm/ChamberlinABGKLLMPPSSSTWY81,,
journals/tkde/LehmanSC92,conf/sigmod/DeWittKOSSW84,,
journals/tkde/LehmanSC92,journals/tkde/DeWittGSBHR90,,
journals/tkde/LehmanSC92,conf/iwdm/Eich87,,
journals/tkde/LehmanSC92,...,,
journals/tkde/LehmanSC92,...,,
journals/tkde/LehmanSC92,...,,
journals/tkde/LehmanSC92,conf/vldb/GottemukkalaL92,,
journals/tkde/LehmanSC92,conf/sigmod/Group88,,
journals/tkde/LehmanSC92,conf/sigmod/HaasFLP89,,
journals/tkde/LehmanSC92,journals/tkde/HaasCLMWLLPCS90,,
journals/tkde/LehmanSC92,journals/tods/Harder78,,
journals/tkde/LehmanSC92,journals/tc/Hagmann86,,
journals/tkde/LehmanSC92,books/aw/Knuth73a,,
journals/tkde/LehmanSC92,conf/icde/KumarB91,,
journals/tkde/LehmanSC92,...,,
journals/tkde/LehmanSC92,conf/sigmod/LehmanC86,,
journals/tkde/LehmanSC92,conf/vldb/LehmanC86,,
journals/tkde/LehmanSC92,conf/sigmod/LehmanC87,,
journals/tkde/LehmanSC92,conf/sigmod/LindsayMP87,,
journals/tkde/LehmanSC92,conf/sigmod/Lohman88,,
journals/tkde/LehmanSC92,...,,
journals/tkde/LehmanSC92,...,,
journals/tkde/LehmanSC92,journals/tkde/SalemG90,,
journals/tkde/LehmanSC92,journals/tkde/StonebrakerRH90,,
journals/tkde/LehmanSC92,...,,
journals/tkde/LehmanSC92,journals/tods/WhangK90,,
journals/tkde/KeimK96,books/mit/PF91/FrawleyPM91,,
journals/tkde/KeimK96,books/cu/DunnE82,,
journals/tkde/KeimK96,journals/jiis/GaasterlandGM92,,
journals/tkde/KeimK96,conf/icde/AnwarBN92,,
journals/tkde/KeimK96,journals/tkde/Motro90,,
journals/tkde/KeimK96,journals/ipm/SaltonB88,,
journals/tkde/KeimK96,...,,
journals/tkde/KeimK96,journals/tkde/MatheusCP93,,
journals/tkde/KeimK96,conf/sigmod/ParkCY95,,
journals/tkde/KeimK96,conf/vldb/AgrawalS94,,
journals/tkde/KeimK96,journals/tkde/HanCC93,,
journals/tkde/KeimK96,conf/vldb/NgH94,,
journals/tkde/KeimK96,...,,
journals/tkde/KeimK96,...,,
journals/tkde/KeimK96,...,,
journals/tkde/KeimK96,...,,
journals/tkde/KeimK96,...,,
journals/tkde/KeimK96,...,,
journals/tkde/KeimK96,...,,
journals/tkde/KeimK96,...,,
journals/tkde/KeimK96,...,,
journals/tkde/KeimK96,...,,
journals/tkde/KeimK96,...,,
journals/tkde/KeimK96,...,,
journals/tkde/KeimK96,...,,
journals/tkde/KeimK96,...,,
journals/tkde/KeimK96,journals/tog/Shneiderman92,,
journals/tkde/KeimK96,conf/sigmod/ConsensM93,,
journals/tkde/KeimK96,conf/icde/Vasudevan94,,
journals/tkde/KeimK96,...,,
journals/tkde/KeimK96,...,,
journals/tkde/KeimK96,conf/chi/AhlbergWS92,,
journals/tkde/KeimK96,...,,
journals/tkde/KeimK96,conf/icde/KeimKS94,,
journals/tkde/KeimK96,...,,
journals/tkde/KeimK96,...,,
journals/tkde/KeimK96,...,,
journals/tkde/KeimK96,...,,
journals/tkde/KeimK96,...,,
journals/tkde/KeimK96,...,,
journals/tkde/KeimK96,...,,
journals/tkde/KeimK96,...,,
journals/tkde/KeimK96,...,,
journals/tkde/KeimK96,...,,
journals/tkde/KeimK96,conf/sigmod/KeimK95,,
journals/tkde/KeimK96,...,,
journals/tkde/KeimK96,...,,
journals/tkde/KeimK96,...,,
journals/tkde/KeimK96,...,,
journals/tkde/KeimK96,conf/vdb/KeimK95,,
journals/tkde/KeimK96,...,,
journals/tkde/KeimK96,conf/dbvis/Keim95,,
journals/tkde/KeimK96,...,,
journals/tkde/KeimK96,...,,
journals/tkde/KeimK96,...,,
journals/tkde/KeimK96,...,,
journals/tkde/KeimK96,...,,
journals/tkde/KeimK96,...,,
journals/tkde/KeimK96,books/aw/Knuth73,,
journals/tkde/ImielinskiVB97,conf/sigmod/AlonsoK93,,
journals/tkde/ImielinskiVB97,conf/sigmod/BarbaraI94,,
journals/tkde/ImielinskiVB97,journals/cacm/BowenGHHLMRW92,,
journals/tkde/ImielinskiVB97,...,,
journals/tkde/ImielinskiVB97,...,,
journals/tkde/ImielinskiVB97,conf/sigmod/HermanGLW87,,
journals/tkde/ImielinskiVB97,...,,
journals/tkde/ImielinskiVB97,conf/sigmod/ImielinskiVB94,,
journals/tkde/ImielinskiVB97,conf/edbt/ImielinskiVB94,,
journals/tkde/ImielinskiVB97,...,,
journals/tkde/ImielinskiVB97,...,,
journals/tkde/ImielinskiVB97,conf/sigmod/AcharyaAFZ95,,
journals/tkde/ImielinskiVB97,...,,
journals/tkde/ImielinskiVB97,...,,
journals/tkde/ImielinskiVB97,...,,
journals/tkde/ImielinskiVB97,journals/pieee/Wong88,,
journals/tkde/ChuHCT98,journals/debu/AryaCFRT93,,
journals/tkde/ChuHCT98,journals/cacm/Allen83,,
journals/tkde/ChuHCT98,journals/tkde/BachPJ93,,
